user_id,purchase,pay_dt
8cfde9ed,0.99,2022-10-19
8d037293,0.99,2022-10-05
8d275784,0.99,2022-10-16
8d304b2e,0.99,2022-10-13
8d304b2e,9.99,2022-10-13
8d4297fd,0.99,2022-10-16
8d719382,0.99,2022-10-18
8d719382,0.99,2022-10-18
8d71f805,0.99,2022-10-07
8d84538b,0.99,2022-10-14
8d95f0cd,0.99,2022-10-07
8d95f0cd,2.99,2022-10-07
8d95f0cd,0.99,2022-10-07
8d95f0cd,0.99,2022-10-07
8dc179d0,0.99,2022-10-30
8dc179d0,0.99,2022-10-30
8dc179d0,0.99,2022-10-30
8df5e689,0.99,2022-10-10
8e15b04b,0.99,2022-10-12
8e15b04b,2.99,2022-10-11
8e15b04b,0.99,2022-10-08
8e224aef,0.99,2022-10-22
8e2cd7ed,0.99,2022-10-19
8e2cd7ed,0.99,2022-10-19
8e2cd7ed,0.99,2022-10-19
8e321f36,0.99,2022-10-01
8e321f36,0.99,2022-10-02
8e5768fe,0.99,2022-10-23
8e58583d,0.99,2022-10-26
8e58583d,0.99,2022-10-26
8e586ced,0.99,2022-10-20
8e586ced,0.99,2022-10-20
8e9091e5,0.99,2022-10-04
8eae9f7c,0.99,2022-10-11
8eaf1d58,2.99,2022-10-17
8eaf1d58,0.99,2022-10-17
8eeb88e9,0.99,2022-10-08
8eeb88e9,0.99,2022-10-08
8eeb88e9,0.99,2022-10-08
8eeb88e9,2.99,2022-10-08
8eeb88e9,0.99,2022-10-08
8eeb88e9,0.99,2022-10-08
8eeb88e9,0.99,2022-10-08
8efa2353,0.99,2022-10-28
8efa2353,0.99,2022-10-28
8efd02cd,0.99,2022-10-08
8efd02cd,0.99,2022-10-10
8f016d3e,0.99,2022-10-13
8f016d3e,0.99,2022-10-13
8f1239ef,2.99,2022-10-10
8f1239ef,0.99,2022-10-11
8f1239ef,0.99,2022-10-11
8f1239ef,2.99,2022-10-10
8f19c075,0.99,2022-10-03
8f1b6785,0.99,2022-10-31
8f2c38c3,2.99,2022-10-28
8f30eeeb,0.99,2022-10-24
8f390770,0.99,2022-10-07
8f390770,0.99,2022-10-07
8f390770,0.99,2022-10-07
8f390770,0.99,2022-10-07
8f436b2d,0.99,2022-10-20
8f4a577e,0.99,2022-10-25
8f599dc5,0.99,2022-10-08
8f6277b4,0.99,2022-10-11
8f6277b4,0.99,2022-10-08
8f63e03c,9.99,2022-10-30
8f7c125e,0.99,2022-10-31
8f7eb08f,0.99,2022-10-14
8fa54671,2.99,2022-10-05
8fa77ddf,0.99,2022-10-15
8fa77ddf,0.99,2022-10-14
8fb2b1cb,0.99,2022-10-16
8fb2b1cb,0.99,2022-10-16
8fb2b1cb,0.99,2022-10-16
8fb2c8f3,0.99,2022-10-01
8fb2c8f3,0.99,2022-10-01
8fbce90c,0.99,2022-10-18
8fbce90c,4.99,2022-10-18
90183b3d,0.99,2022-10-01
90183b3d,2.99,2022-10-01
901a9be1,0.99,2022-10-15
901a9be1,0.99,2022-10-15
901a9be1,0.99,2022-10-15
902539a9,0.99,2022-10-08
902539a9,0.99,2022-10-08
902539a9,0.99,2022-10-08
902539a9,0.99,2022-10-08
902539a9,0.99,2022-10-08
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,2.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
906a3a3e,0.99,2022-10-02
9094cd80,0.99,2022-10-28
9094cd80,0.99,2022-10-28
90bc00b9,0.99,2022-10-08
90bc00b9,4.99,2022-10-08
90bc00b9,0.99,2022-10-08
90e8ebe2,0.99,2022-10-04
90e8ebe2,2.99,2022-10-04
90ef5d9c,0.99,2022-10-15
90ef5d9c,0.99,2022-10-09
90ef5d9c,0.99,2022-10-09
913a6c42,0.99,2022-10-15
913a6c42,0.99,2022-10-15
915bd70a,0.99,2022-10-04
915bd70a,0.99,2022-10-08
915bd70a,0.99,2022-10-08
915bd70a,0.99,2022-10-10
9189f510,0.99,2022-10-19
9189f510,0.99,2022-10-18
9189f510,0.99,2022-10-18
918e58d4,0.99,2022-10-28
91cf71f6,0.99,2022-10-10
91cf71f6,0.99,2022-10-07
91d96658,0.99,2022-10-07
91de12cf,0.99,2022-10-02
91eb9a61,0.99,2022-10-28
91eb9a61,4.99,2022-10-29
91ec0ef3,0.99,2022-10-21
91ec0ef3,0.99,2022-10-21
9201a55c,0.99,2022-10-12
92115f4f,0.99,2022-10-11
922c14d0,0.99,2022-10-15
922c14d0,0.99,2022-10-15
922c14d0,0.99,2022-10-15
9254193f,0.99,2022-10-09
9254193f,0.99,2022-10-09
9254193f,0.99,2022-10-09
9254193f,2.99,2022-10-09
92604ca3,0.99,2022-10-29
927c0f99,0.99,2022-10-21
927f593c,0.99,2022-10-16
927f593c,0.99,2022-10-15
92ab71b7,0.99,2022-10-14
92caf3a4,0.99,2022-10-24
92caf3a4,0.99,2022-10-25
92d253e5,0.99,2022-10-01
9302a9e3,0.99,2022-10-12
933ccec7,0.99,2022-10-01
933ccec7,2.99,2022-10-01
933ccec7,0.99,2022-10-01
933ccec7,0.99,2022-10-01
933ccec7,0.99,2022-10-01
933ccec7,2.99,2022-10-01
934982cc,0.99,2022-10-01
934982cc,0.99,2022-10-01
934982cc,0.99,2022-10-01
934982cc,0.99,2022-10-01
934982cc,0.99,2022-10-01
934982cc,0.99,2022-10-01
934982cc,0.99,2022-10-01
934982cc,0.99,2022-10-01
934982cc,0.99,2022-10-01
9350948e,2.99,2022-10-23
9350948e,0.99,2022-10-19
9350948e,0.99,2022-10-19
9350948e,0.99,2022-10-18
935946d7,0.99,2022-10-10
935946d7,0.99,2022-10-07
935946d7,0.99,2022-10-11
93726d06,0.99,2022-10-25
93a30703,0.99,2022-10-16
93a6c702,0.99,2022-10-20
93a6c702,0.99,2022-10-20
93b5dbe5,0.99,2022-10-30
93cadd5c,0.99,2022-10-16
93eec606,0.99,2022-10-26
940e04b7,0.99,2022-10-06
940e04b7,0.99,2022-10-06
940e04b7,0.99,2022-10-06
94189f06,0.99,2022-10-26
94189f06,2.99,2022-10-26
94289077,0.99,2022-10-05
9430f4cc,0.99,2022-10-12
943d544c,0.99,2022-10-08
943d544c,0.99,2022-10-08
943d544c,0.99,2022-10-08
943d544c,0.99,2022-10-08
944517a6,0.99,2022-10-31
944517a6,2.99,2022-10-31
946ca702,0.99,2022-10-12
947b0c4c,0.99,2022-10-05
947b0c4c,0.99,2022-10-05
947fd22a,0.99,2022-10-28
947fd22a,0.99,2022-10-28
9485eac6,0.99,2022-10-13
94b96a5e,2.99,2022-10-14
94c421c5,0.99,2022-10-26
94c421c5,0.99,2022-10-26
94ce6866,0.99,2022-10-18
94ce6866,0.99,2022-10-18
94ddfe35,4.99,2022-10-17
94ddfe35,0.99,2022-10-17
94df0d75,0.99,2022-10-03
94df0d75,0.99,2022-10-03
94df0d75,0.99,2022-10-03
94df0d75,0.99,2022-10-03
94df0d75,0.99,2022-10-03
94df0d75,2.99,2022-10-02
94e380f5,0.99,2022-10-03
94e380f5,0.99,2022-10-05
94e380f5,0.99,2022-10-05
9504802b,0.99,2022-10-11
9504802b,0.99,2022-10-11
950bf73e,2.99,2022-10-21
950bf73e,0.99,2022-10-21
950bf73e,0.99,2022-10-21
9523fc16,0.99,2022-10-13
9531e300,0.99,2022-10-12
9531e300,0.99,2022-10-11
95585053,0.99,2022-10-03
95585053,0.99,2022-10-03
95585053,0.99,2022-10-03
95592a82,0.99,2022-10-28
95795efa,0.99,2022-10-14
95795efa,0.99,2022-10-14
958f4dd9,2.99,2022-10-11
958f4dd9,2.99,2022-10-11
958f4dd9,0.99,2022-10-11
958f4dd9,0.99,2022-10-11
958f4dd9,0.99,2022-10-11
958f4dd9,0.99,2022-10-11
958f4dd9,0.99,2022-10-11
958f4dd9,0.99,2022-10-11
958f98b2,0.99,2022-10-31
95961cb7,0.99,2022-10-17
95994270,0.99,2022-10-05
95994270,0.99,2022-10-05
95b1f186,9.99,2022-10-06
95bafcb0,0.99,2022-10-20
95bafcb0,0.99,2022-10-20
95c6513a,0.99,2022-10-06
95c6513a,0.99,2022-10-06
95e13fef,0.99,2022-10-28
95f15500,0.99,2022-10-13
95fbac5f,0.99,2022-10-06
95fd8e18,0.99,2022-10-22
962dd5fe,0.99,2022-10-07
962dd5fe,0.99,2022-10-07
96410068,0.99,2022-10-29
96410068,0.99,2022-10-29
9665c00c,0.99,2022-10-08
9665c00c,0.99,2022-10-08
9670d0e4,0.99,2022-10-13
967718cb,0.99,2022-10-03
967f1663,0.99,2022-10-12
967f1663,2.99,2022-10-12
968d5645,0.99,2022-10-02
96ad3101,4.99,2022-10-20
96ad3101,4.99,2022-10-21
96b0e857,0.99,2022-10-20
96b0e857,0.99,2022-10-20
96b3ea28,4.99,2022-10-16
96b60b5d,0.99,2022-10-28
96b60b5d,0.99,2022-10-28
96b60b5d,0.99,2022-10-28
96bffb7a,0.99,2022-10-14
96bffb7a,0.99,2022-10-14
96c296a7,0.99,2022-10-17
96dffbfd,0.99,2022-10-01
96dffbfd,0.99,2022-10-01
9704560f,0.99,2022-10-05
9704560f,0.99,2022-10-05
9724ad92,0.99,2022-10-09
97265434,0.99,2022-10-08
97265434,0.99,2022-10-08
97265434,0.99,2022-10-08
97302211,0.99,2022-10-17
97302d42,0.99,2022-10-02
9735b860,0.99,2022-10-03
9735b860,9.99,2022-10-03
9735b860,0.99,2022-10-03
9737d40d,0.99,2022-10-15
9737d40d,0.99,2022-10-16
973a8995,0.99,2022-10-05
973afc38,0.99,2022-10-18
973c0d89,4.99,2022-10-01
973c0d89,2.99,2022-10-01
973c0d89,0.99,2022-10-01
973fd2d7,2.99,2022-10-05
973fd2d7,0.99,2022-10-12
974dcddc,0.99,2022-10-14
9767ce3d,0.99,2022-10-05
9767ce3d,0.99,2022-10-05
9770b25d,0.99,2022-10-22
9770b25d,0.99,2022-10-22
97712911,0.99,2022-10-16
97963943,0.99,2022-10-20
97963943,0.99,2022-10-21
97a14610,4.99,2022-10-26
97b02d3d,0.99,2022-10-07
97b02d3d,0.99,2022-10-06
982bd632,2.99,2022-10-15
982bd632,0.99,2022-10-15
982ccc78,0.99,2022-10-05
982ccc78,0.99,2022-10-06
982db1cd,4.99,2022-10-21
985e3c99,0.99,2022-10-10
985e3c99,0.99,2022-10-10
98675fb3,0.99,2022-10-29
988b0609,0.99,2022-10-16
98b31433,0.99,2022-10-28
98d23d3f,0.99,2022-10-15
993dd425,0.99,2022-10-30
993dd425,0.99,2022-10-30
994e8620,0.99,2022-10-29
99547084,0.99,2022-10-17
99547084,0.99,2022-10-17
9960b1d7,4.99,2022-10-07
99bba047,0.99,2022-10-14
99bba047,0.99,2022-10-14
99deee57,0.99,2022-10-16
99e2acc3,0.99,2022-10-31
99f12137,0.99,2022-10-21
99f487e0,4.99,2022-10-17
99fa1b42,0.99,2022-10-14
9a45d3a3,0.99,2022-10-16
9a524e1d,0.99,2022-10-05
9a524e1d,0.99,2022-10-05
9a524e1d,0.99,2022-10-05
9a65daee,2.99,2022-10-02
9a71f3f5,0.99,2022-10-06
9a78c2a2,0.99,2022-10-25
9a89a748,0.99,2022-10-25
9a89a748,0.99,2022-10-25
9aa5199f,0.99,2022-10-24
9aa69fc8,0.99,2022-10-06
9aa69fc8,0.99,2022-10-06
9aa69fc8,4.99,2022-10-06
9ab09e7c,2.99,2022-10-23
9ab09e7c,0.99,2022-10-31
9abcc6c3,0.99,2022-10-08
9abcc6c3,0.99,2022-10-08
9ad6288f,4.99,2022-10-29
9addc382,0.99,2022-10-31
9b0a7801,0.99,2022-10-10
9b162302,0.99,2022-10-10
9b162302,0.99,2022-10-12
9b162302,0.99,2022-10-10
9b162302,4.99,2022-10-12
9b162302,0.99,2022-10-11
9b162302,0.99,2022-10-11
9b162302,0.99,2022-10-12
9b3dec2b,0.99,2022-10-19
9b3dec2b,0.99,2022-10-19
9b45466c,0.99,2022-10-21
9b5008f8,4.99,2022-10-08
9b56bd74,0.99,2022-10-21
9b56bd74,0.99,2022-10-21
9ba852ee,0.99,2022-10-28
9ba852ee,0.99,2022-10-29
9bc5d949,0.99,2022-10-15
9bcdb80d,0.99,2022-10-11
9bcdb80d,0.99,2022-10-11
9bfd1726,0.99,2022-10-14
9c0b0f4a,0.99,2022-10-02
9c2f8425,2.99,2022-10-03
9c2f8425,0.99,2022-10-03
9c3622e1,0.99,2022-10-15
9c3622e1,0.99,2022-10-15
9c3622e1,0.99,2022-10-15
9c3622e1,0.99,2022-10-15
9c3622e1,2.99,2022-10-15
9c3622e1,0.99,2022-10-15
9c3622e1,0.99,2022-10-15
9c46f527,0.99,2022-10-17
9c46f527,0.99,2022-10-17
9c515b16,0.99,2022-10-14
9c5fe8fa,0.99,2022-10-17
9c7a468a,0.99,2022-10-30
9ca5a7fe,0.99,2022-10-10
9ca5a7fe,0.99,2022-10-10
9ca5a7fe,0.99,2022-10-10
9cba2dfb,0.99,2022-10-15
9cd9df6d,0.99,2022-10-17
9cd9df6d,0.99,2022-10-17
9cdf8d72,0.99,2022-10-23
9ce3bf9c,0.99,2022-10-11
9d1db8b2,0.99,2022-10-28
9d231d78,2.99,2022-10-13
9d231d78,2.99,2022-10-13
9d469e57,0.99,2022-10-03
9d469e57,0.99,2022-10-03
9d47d5e6,0.99,2022-10-07
9d4e5254,0.99,2022-10-05
9d4e5254,2.99,2022-10-06
9d4e5254,0.99,2022-10-05
9d4e5254,0.99,2022-10-06
9d4e5254,0.99,2022-10-06
9d4e5254,0.99,2022-10-06
9d4e5254,2.99,2022-10-05
9d4e5254,4.99,2022-10-05
9d4e5254,4.99,2022-10-05
9d4e5254,0.99,2022-10-06
9d4f6594,0.99,2022-10-24
9d4f6594,0.99,2022-10-24
9d7b5e22,0.99,2022-10-19
9d7b5e22,0.99,2022-10-19
9d9fa297,0.99,2022-10-15
9dcb8fb1,0.99,2022-10-04
9dd183c4,0.99,2022-10-19
9df9381d,0.99,2022-10-30
9df95474,0.99,2022-10-07
9df95474,0.99,2022-10-07
9e0bb8de,0.99,2022-10-05
9e3ac7a8,4.99,2022-10-15
9e4c23e3,0.99,2022-10-07
9e4c3732,0.99,2022-10-21
9e7fb5b5,0.99,2022-10-31
9e7fb5b5,2.99,2022-10-31
9ead7cf4,0.99,2022-10-27
9ead7cf4,0.99,2022-10-27
9ead7cf4,0.99,2022-10-25
9eae2dc9,0.99,2022-10-17
9eaf5be7,0.99,2022-10-04
9eaf5be7,2.99,2022-10-04
9eaf5be7,0.99,2022-10-04
9eaf5be7,0.99,2022-10-04
9eaf5be7,0.99,2022-10-04
9eb2675b,0.99,2022-10-12
9ec112d2,0.99,2022-10-05
9ec112d2,4.99,2022-10-05
9ec1d02e,0.99,2022-10-28
9ee4647b,0.99,2022-10-25
9ef785c8,0.99,2022-10-02
9effa73d,0.99,2022-10-06
9f223656,0.99,2022-10-30
9f223656,0.99,2022-10-31
9f31fa40,2.99,2022-10-10
9f31fa40,0.99,2022-10-10
9f31fa40,2.99,2022-10-10
9f31fa40,0.99,2022-10-10
9f559d73,2.99,2022-10-01
9f559d73,2.99,2022-10-01
9f599c1a,0.99,2022-10-06
9f599c1a,0.99,2022-10-06
9f65bfc0,0.99,2022-10-24
9f7505ba,0.99,2022-10-06
9f8339d9,0.99,2022-10-21
9f96dc41,0.99,2022-10-14
9f96dc41,0.99,2022-10-14
9fe6dea2,0.99,2022-10-12
9fe6dea2,0.99,2022-10-12
9fe6dea2,0.99,2022-10-12
9fe6dea2,2.99,2022-10-12
a000804c,0.99,2022-10-06
a001b9c5,2.99,2022-10-13
a0067842,2.99,2022-10-16
a0067842,0.99,2022-10-16
a01415cf,0.99,2022-10-11
a061b9e2,0.99,2022-10-04
a074c97a,0.99,2022-10-02
a097c93c,0.99,2022-10-18
a0ba0006,0.99,2022-10-29
a0ba0006,0.99,2022-10-30
a0bf4e86,0.99,2022-10-23
a0ee02d1,0.99,2022-10-14
a100f5b4,0.99,2022-10-13
a100f5b4,0.99,2022-10-14
a100f5b4,0.99,2022-10-13
a100f5b4,0.99,2022-10-13
a10bd64c,2.99,2022-10-31
a10bd64c,0.99,2022-10-30
a110e939,0.99,2022-10-26
a11902f0,0.99,2022-10-09
a12ba92d,0.99,2022-10-25
a12ba92d,0.99,2022-10-25
a12e1481,0.99,2022-10-12
a1304db2,0.99,2022-10-27
a13a1822,2.99,2022-10-25
a13a1822,0.99,2022-10-25
a1447efb,0.99,2022-10-16
a1447efb,0.99,2022-10-16
a14e5756,2.99,2022-10-02
a14e5756,0.99,2022-10-07
a14e5756,2.99,2022-10-08
a154d3da,0.99,2022-10-07
a154d3da,0.99,2022-10-07
a15862fc,0.99,2022-10-28
a15862fc,0.99,2022-10-30
a1710b82,0.99,2022-10-11
a1710b82,2.99,2022-10-11
a172cacb,0.99,2022-10-10
a1ff8619,0.99,2022-10-10
a201439f,0.99,2022-10-06
a201439f,0.99,2022-10-06
a201439f,0.99,2022-10-09
a21e75f2,2.99,2022-10-29
a234dccb,0.99,2022-10-16
a2563b08,0.99,2022-10-04
a2563b08,0.99,2022-10-04
a2563b08,2.99,2022-10-04
a2564db4,0.99,2022-10-12
a26e689a,0.99,2022-10-22
a26e689a,0.99,2022-10-22
a26e689a,2.99,2022-10-22
a28c6f32,2.99,2022-10-06
a28c6f32,0.99,2022-10-14
a2eb8d32,0.99,2022-10-21
a2eb8d32,0.99,2022-10-21
a2eb8d32,0.99,2022-10-21
a30a349e,0.99,2022-10-20
a30a349e,0.99,2022-10-20
a3126c9f,4.99,2022-10-10
a3126c9f,2.99,2022-10-08
a368699e,0.99,2022-10-20
a3705942,0.99,2022-10-05
a3705942,0.99,2022-10-06
a3705942,0.99,2022-10-05
a3705942,0.99,2022-10-05
a3705942,2.99,2022-10-05
a3918ef6,0.99,2022-10-30
a3918ef6,0.99,2022-10-30
a3ad175c,2.99,2022-10-05
a3c1bc7d,0.99,2022-10-20
a3c1bc7d,0.99,2022-10-08
a3d4faba,0.99,2022-10-09
a3d9de2a,0.99,2022-10-24
a4010a26,0.99,2022-10-30
a4010a26,0.99,2022-10-30
a4010a26,0.99,2022-10-30
a4085e57,0.99,2022-10-27
a4085e57,0.99,2022-10-27
a40e5284,0.99,2022-10-05
a40e5284,0.99,2022-10-05
a420f806,0.99,2022-10-13
a43446f3,2.99,2022-10-10
a43446f3,0.99,2022-10-11
a4427e35,0.99,2022-10-12
a4427e35,0.99,2022-10-12
a4531ec3,2.99,2022-10-11
a4677da0,0.99,2022-10-06
a4677da0,0.99,2022-10-05
a4677da0,0.99,2022-10-06
a46ff2ae,0.99,2022-10-02
a46ff2ae,0.99,2022-10-02
a4962171,0.99,2022-10-11
a4962171,0.99,2022-10-11
a4962171,0.99,2022-10-11
a4a11f94,0.99,2022-10-05
a4a11f94,0.99,2022-10-03
a4a11f94,0.99,2022-10-02
a4df0766,0.99,2022-10-30
a4f95a27,0.99,2022-10-04
a4f95a27,9.99,2022-10-04
a4f95a27,4.99,2022-10-04
a50fb9e0,0.99,2022-10-04
a5158ae5,0.99,2022-10-22
a5449818,2.99,2022-10-27
a5571d4f,2.99,2022-10-14
a5580059,0.99,2022-10-11
a5656b27,0.99,2022-10-14
a5656b27,0.99,2022-10-18
a56919f0,0.99,2022-10-06
a56919f0,0.99,2022-10-05
a56919f0,0.99,2022-10-06
a56919f0,0.99,2022-10-06
a56919f0,2.99,2022-10-06
a56919f0,2.99,2022-10-05
a56919f0,0.99,2022-10-06
a56a53bc,0.99,2022-10-04
a56df3b0,0.99,2022-10-15
a56df3b0,0.99,2022-10-13
a56df3b0,0.99,2022-10-13
a585d2c2,0.99,2022-10-01
a595d349,0.99,2022-10-10
a595d349,0.99,2022-10-05
a59d81e2,0.99,2022-10-22
a5a442ab,2.99,2022-10-04
a5a83a8d,0.99,2022-10-02
a5a83a8d,2.99,2022-10-02
a5b2ec31,0.99,2022-10-21
a5b2ec31,0.99,2022-10-21
a5c05ab5,0.99,2022-10-15
a5c05ab5,0.99,2022-10-13
a5d94dec,0.99,2022-10-29
a5dbc361,0.99,2022-10-10
a5dbc361,2.99,2022-10-23
a5dbc361,0.99,2022-10-25
a5f1750e,0.99,2022-10-15
a6267848,0.99,2022-10-14
a6267848,0.99,2022-10-14
a62d99cd,0.99,2022-10-19
a64c1459,0.99,2022-10-18
a6881821,2.99,2022-10-13
a6881821,0.99,2022-10-13
a6881821,0.99,2022-10-13
a688a220,0.99,2022-10-28
a688a220,0.99,2022-10-28
a6c4e305,0.99,2022-10-25
a6c4e305,0.99,2022-10-25
a6c5541b,0.99,2022-10-16
a6c8bd87,0.99,2022-10-15
a6c8bd87,0.99,2022-10-15
a6d08267,0.99,2022-10-06
a6d08267,0.99,2022-10-06
a6d17ccd,0.99,2022-10-05
a6d17ccd,0.99,2022-10-05
a6d17ccd,0.99,2022-10-05
a6d17ccd,0.99,2022-10-05
a6d17ccd,4.99,2022-10-05
a6dd05ee,0.99,2022-10-30
a6dd05ee,4.99,2022-10-30
a6dd05ee,0.99,2022-10-30
a6dd05ee,0.99,2022-10-30
a6ddbfd9,2.99,2022-10-11
a6ddbfd9,2.99,2022-10-11
a6ff2076,0.99,2022-10-18
a6ff2076,0.99,2022-10-17
a6ff2076,0.99,2022-10-19
a70b881d,4.99,2022-10-29
a721326f,0.99,2022-10-26
a72c265f,0.99,2022-10-08
a72c265f,0.99,2022-10-08
a747366d,0.99,2022-10-02
a76d20b4,0.99,2022-10-08
a76d20b4,2.99,2022-10-08
a76d20b4,4.99,2022-10-08
a7760448,0.99,2022-10-07
a7760448,0.99,2022-10-07
a7c7629b,0.99,2022-10-31
a7c7629b,0.99,2022-10-31
a7c91ce8,0.99,2022-10-04
a7c91ce8,0.99,2022-10-04
a7c91ce8,0.99,2022-10-04
a7d65ede,0.99,2022-10-01
a7e66d1b,0.99,2022-10-15
a7ef3aa9,0.99,2022-10-03
a7ef3aa9,0.99,2022-10-03
a80e7027,0.99,2022-10-17
a80e7027,0.99,2022-10-13
a815fbdf,0.99,2022-10-21
a815fbdf,0.99,2022-10-21
a86098f2,0.99,2022-10-19
a86098f2,0.99,2022-10-18
a8969a44,0.99,2022-10-29
a8975407,0.99,2022-10-26
a8975407,0.99,2022-10-26
a89cb2e9,0.99,2022-10-15
a89cb2e9,2.99,2022-10-15
a8a2e63f,0.99,2022-10-13
a8a2e63f,2.99,2022-10-18
a8b1c84d,0.99,2022-10-06
a8b1c84d,0.99,2022-10-05
a8b1c84d,0.99,2022-10-06
a8b1c84d,0.99,2022-10-04
a8b1c84d,0.99,2022-10-04
a8b865b7,0.99,2022-10-05
a96240ea,4.99,2022-10-10
a972547a,0.99,2022-10-25
a9762d01,2.99,2022-10-08
a9762d01,0.99,2022-10-08
a9830cd0,0.99,2022-10-16
a991778e,0.99,2022-10-03
a9a0ceb9,0.99,2022-10-14
a9a0ceb9,2.99,2022-10-27
a9b3d38b,0.99,2022-10-14
a9b3d38b,0.99,2022-10-14
a9b74c8b,0.99,2022-10-02
a9b74c8b,0.99,2022-10-02
a9b74c8b,4.99,2022-10-02
a9b74c8b,9.99,2022-10-02
aa3c52da,0.99,2022-10-08
aa4986a5,0.99,2022-10-05
aa4986a5,0.99,2022-10-06
aa4cbdf1,0.99,2022-10-28
aa4cbdf1,2.99,2022-10-28
aa4cbdf1,2.99,2022-10-28
aa4eb5d1,2.99,2022-10-10
aa4eb5d1,0.99,2022-10-10
aa4eb5d1,0.99,2022-10-10
aa4eb5d1,0.99,2022-10-10
aa5e00f5,0.99,2022-10-12
aa6b7393,0.99,2022-10-31
aa6d7962,0.99,2022-10-03
aa78c678,0.99,2022-10-07
aaa70c2f,0.99,2022-10-07
aab789c6,0.99,2022-10-22
aab789c6,0.99,2022-10-22
aac6b374,0.99,2022-10-17
ab292c6d,0.99,2022-10-19
ab2d62f2,0.99,2022-10-20
ab2d62f2,0.99,2022-10-19
ab3e94a8,0.99,2022-10-01
ab3e94a8,0.99,2022-10-01
ab3e94a8,0.99,2022-10-01
ab82049c,4.99,2022-10-01
ab82049c,0.99,2022-10-01
ab99bed5,0.99,2022-10-26
ab9e1089,0.99,2022-10-13
ab9e1089,0.99,2022-10-13
ab9e1089,0.99,2022-10-13
ab9e1089,2.99,2022-10-13
ab9e1089,0.99,2022-10-13
ab9e1089,2.99,2022-10-13
ab9e1089,0.99,2022-10-13
aba11a00,0.99,2022-10-13
aba11a00,0.99,2022-10-12
aba11a00,0.99,2022-10-13
aba11a00,0.99,2022-10-12
aba11a00,0.99,2022-10-12
abadca8a,0.99,2022-10-17
abc240d7,0.99,2022-10-11
abc240d7,0.99,2022-10-11
abc240d7,0.99,2022-10-11
abc240d7,2.99,2022-10-11
abd12d4a,0.99,2022-10-21
abd25fb1,0.99,2022-10-09
abddd0d7,0.99,2022-10-28
abf46e13,0.99,2022-10-09
abf46e13,4.99,2022-10-09
abf46e13,0.99,2022-10-09
abfcc044,0.99,2022-10-05
ac066932,0.99,2022-10-24
ac1a087c,0.99,2022-10-22
ac1d3951,0.99,2022-10-14
ac1d3951,0.99,2022-10-14
ac1d3951,0.99,2022-10-14
ac2c088e,0.99,2022-10-07
ac330a50,0.99,2022-10-03
ac330a50,0.99,2022-10-03
ac330a50,0.99,2022-10-03
ac34e227,0.99,2022-10-16
ac34e227,0.99,2022-10-16
ac459c94,0.99,2022-10-20
ac459c94,2.99,2022-10-19
ac459c94,2.99,2022-10-20
ac5c441e,0.99,2022-10-03
ac5c441e,0.99,2022-10-03
ac5c441e,0.99,2022-10-04
ac5f7130,0.99,2022-10-27
ac6239e3,2.99,2022-10-30
ac6801e3,0.99,2022-10-14
ac6801e3,0.99,2022-10-14
ac6801e3,0.99,2022-10-14
ac6801e3,0.99,2022-10-14
ac6801e3,0.99,2022-10-14
ac6801e3,0.99,2022-10-14
ac87a986,2.99,2022-10-04
ac87a986,0.99,2022-10-04
ac89596a,0.99,2022-10-25
acb619dd,0.99,2022-10-14
acbc5581,0.99,2022-10-09
acbf8b0e,2.99,2022-10-27
accefe0e,0.99,2022-10-07
accefe0e,0.99,2022-10-07
accefe0e,0.99,2022-10-07
accefe0e,0.99,2022-10-07
acfcf5f0,0.99,2022-10-09
ad151e23,4.99,2022-10-11
ad33a09c,0.99,2022-10-24
ad33a09c,0.99,2022-10-23
ad3ad2d8,0.99,2022-10-01
ad3ad2d8,0.99,2022-10-01
ad6bed45,0.99,2022-10-05
ad6eeac3,0.99,2022-10-10
ad89f233,0.99,2022-10-31
ad89f233,0.99,2022-10-31
ad912818,0.99,2022-10-21
ad9303f6,0.99,2022-10-22
ad9303f6,0.99,2022-10-22
add4e6fb,0.99,2022-10-09
add4e6fb,0.99,2022-10-09
add4e6fb,0.99,2022-10-09
add600c5,0.99,2022-10-31
adf58c07,0.99,2022-10-05
ae005698,0.99,2022-10-27
ae0339fc,0.99,2022-10-23
ae0339fc,0.99,2022-10-23
ae05097f,0.99,2022-10-12
ae1a58f2,0.99,2022-10-31
ae3c4124,0.99,2022-10-30
ae7485a5,0.99,2022-10-23
ae7485a5,0.99,2022-10-23
aeab35aa,4.99,2022-10-28
aead8af7,0.99,2022-10-15
aead8af7,0.99,2022-10-20
aeb5f7c7,0.99,2022-10-09
aeb5f7c7,0.99,2022-10-07
aeb8490a,0.99,2022-10-30
aeca7ee5,4.99,2022-10-13
aed56169,0.99,2022-10-07
aed78651,0.99,2022-10-21
aed78651,0.99,2022-10-21
aefa07c7,0.99,2022-10-22
