user_id,media_source,version,CPI,dt
8efb7015,Facebook Ads,0.4,0.15,2022-10-22
3830424a,Facebook Ads,0.4,0.15,2022-10-16
22af035f,Google Adwords,0.4,0.085,2022-10-18
90f0438e,Google Adwords,0.4,0.085,2022-10-19
a83c29c4,Google Adwords,0.4,0.085,2022-10-24
921150e8,organic,0.4,,2022-10-18
1421725e,Facebook Ads,0.4,0.15,2022-10-16
af223cb1,Google Adwords,0.4,0.085,2022-10-26
5757335d,Facebook Ads,0.4,0.15,2022-10-29
465e3896,Facebook Ads,0.4,0.15,2022-10-27
50ffceef,Google Adwords,0.4,0.085,2022-10-23
8d5258f8,organic,0.3,,2022-10-07
71e79c15,organic,0.4,,2022-10-23
5ad90047,Google Adwords,0.3,0.085,2022-10-15
a95e5134,Facebook Ads,0.4,0.15,2022-10-23
0c8d3e5c,Google Adwords,0.4,0.085,2022-10-31
a35b4a8d,Facebook Ads,0.3,0.34,2022-10-05
34a8f4a5,Facebook Ads,0.3,0.34,2022-10-14
ea923404,organic,0.4,,2022-10-25
484747cc,Google Adwords,0.4,0.085,2022-10-22
e946a7ec,Google Adwords,0.4,0.085,2022-10-31
beb8b46c,Google Adwords,0.4,0.085,2022-10-26
de927181,Google Adwords,0.4,0.085,2022-10-18
7ab5e978,Facebook Ads,0.4,0.15,2022-10-24
3ee81768,Google Adwords,0.4,0.085,2022-10-26
e131c52a,Facebook Ads,0.3,0.34,2022-10-15
5f9a6f64,Google Adwords,0.3,0.085,2022-10-04
fbe95118,Google Adwords,0.4,0.085,2022-10-24
4eab8c63,Google Adwords,0.4,0.085,2022-10-18
8a55e2be,organic,0.3,,2022-10-15
d65806a1,Facebook Ads,0.3,0.34,2022-10-14
9e96cda6,organic,0.3,,2022-10-14
e0a5df8f,Google Adwords,0.4,0.085,2022-10-28
534a536e,Google Adwords,0.3,0.085,2022-10-14
a5cdc07a,Facebook Ads,0.4,0.15,2022-10-23
4c14ec7b,Facebook Ads,0.3,0.34,2022-10-08
e2f7898c,Facebook Ads,0.4,0.15,2022-10-30
79fd90c6,organic,0.4,,2022-10-19
c4a0d919,Google Adwords,0.4,0.085,2022-10-29
5d15191b,Google Adwords,0.3,0.085,2022-10-04
b64fad1d,Facebook Ads,0.3,0.34,2022-10-15
53dfd5ba,organic,0.4,,2022-10-22
dc283a75,Google Adwords,0.3,0.085,2022-10-11
63cdc797,Google Adwords,0.4,0.085,2022-10-27
74d0e473,Google Adwords,0.4,0.085,2022-10-22
317798f2,Google Adwords,0.4,0.085,2022-10-26
3afa9d1b,Facebook Ads,0.4,0.15,2022-10-28
5dfbb57a,Google Adwords,0.4,0.085,2022-10-27
cebcf277,Google Adwords,0.4,0.085,2022-10-27
1edb8585,Google Adwords,0.3,0.085,2022-10-11
40c00cba,Google Adwords,0.4,0.085,2022-10-25
8da94ad5,Google Adwords,0.4,0.085,2022-10-31
8898bc58,Google Adwords,0.4,0.085,2022-10-27
d22e77f2,Facebook Ads,0.3,0.34,2022-10-02
a476aa88,Google Adwords,0.3,0.085,2022-10-11
43870e20,Google Adwords,0.3,0.085,2022-10-08
5e0afe15,Google Adwords,0.4,0.085,2022-10-26
8a7b31d0,organic,0.4,,2022-10-25
f8e46485,Google Adwords,0.4,0.085,2022-10-18
ac8809ed,Facebook Ads,0.3,0.34,2022-10-07
27949981,organic,0.3,,2022-10-06
0e24e100,Google Adwords,0.4,0.085,2022-10-18
9ba5958b,organic,0.4,,2022-10-30
afcb09da,Google Adwords,0.3,0.085,2022-10-14
2a3aa3cd,Google Adwords,0.4,0.085,2022-10-31
e394a0f5,organic,0.4,,2022-10-23
e1621589,Facebook Ads,0.4,0.15,2022-10-24
0980dd9a,Google Adwords,0.4,0.085,2022-10-22
d28e2925,Google Adwords,0.4,0.085,2022-10-24
0015b49d,Google Adwords,0.4,0.085,2022-10-26
875a9330,Facebook Ads,0.3,0.34,2022-10-14
00c4552e,Google Adwords,0.4,0.085,2022-10-31
73fd9f47,Google Adwords,0.4,0.085,2022-10-25
34680094,Google Adwords,0.4,0.085,2022-10-27
00ce7a74,organic,0.4,,2022-10-17
1068b3b2,organic,0.3,,2022-10-04
2bba1f72,organic,0.4,,2022-10-30
db0c9409,Google Adwords,0.4,0.085,2022-10-23
af4dd3f1,Google Adwords,0.4,0.085,2022-10-26
e9e88209,organic,0.4,,2022-10-29
bea51721,Facebook Ads,0.4,0.15,2022-10-26
577e3f27,Facebook Ads,0.3,0.34,2022-10-06
0ec0b9be,Google Adwords,0.3,0.085,2022-10-06
5d2f3cee,Google Adwords,0.4,0.085,2022-10-20
dbe9facf,Google Adwords,0.3,0.085,2022-10-13
58cbd71b,organic,0.4,,2022-10-29
47b3a354,Google Adwords,0.3,0.085,2022-10-11
8acae22e,Google Adwords,0.3,0.085,2022-10-08
72296743,Google Adwords,0.4,0.085,2022-10-24
1edf826e,Facebook Ads,0.4,0.15,2022-10-30
14f36cdd,Google Adwords,0.3,0.085,2022-10-13
c9888ac3,Google Adwords,0.3,0.085,2022-10-04
4a962f57,Google Adwords,0.3,0.085,2022-10-11
125812f5,Facebook Ads,0.3,0.34,2022-10-12
1604fdeb,Google Adwords,0.3,0.085,2022-10-09
97ecd2fa,Google Adwords,0.3,0.085,2022-10-11
eaf287e2,Facebook Ads,0.4,0.15,2022-10-24
7d430570,Google Adwords,0.4,0.085,2022-10-18
13c23665,Google Adwords,0.3,0.085,2022-10-04
3e6d9319,Facebook Ads,0.4,0.15,2022-10-27
75a5109f,Google Adwords,0.3,0.085,2022-10-11
92a14503,Google Adwords,0.3,0.085,2022-10-03
09db4943,Facebook Ads,0.4,0.15,2022-10-24
6a8f8678,Google Adwords,0.3,0.085,2022-10-03
fad89e9d,Facebook Ads,0.3,0.34,2022-10-15
16fcc444,Google Adwords,0.3,0.085,2022-10-05
972cde36,Google Adwords,0.4,0.085,2022-10-17
afa0d6d3,organic,0.4,,2022-10-16
ec82b9a1,Google Adwords,0.4,0.085,2022-10-31
aa305c8d,Google Adwords,0.4,0.085,2022-10-26
0c02c089,Google Adwords,0.4,0.085,2022-10-31
53433f92,Google Adwords,0.3,0.085,2022-10-07
40047b48,Google Adwords,0.4,0.085,2022-10-19
fbf97899,Google Adwords,0.4,0.085,2022-10-19
9a27f6c7,Facebook Ads,0.3,0.34,2022-10-11
5b8264ef,Google Adwords,0.3,0.085,2022-10-07
273a598e,Google Adwords,0.3,0.085,2022-10-13
a1b52c07,organic,0.4,,2022-10-17
f82ca0dc,Google Adwords,0.4,0.085,2022-10-29
e59a12b3,Google Adwords,0.3,0.085,2022-10-03
201ee8d4,Facebook Ads,0.3,0.34,2022-10-02
493d3c8e,Facebook Ads,0.3,0.34,2022-10-07
8980cff3,Facebook Ads,0.4,0.15,2022-10-16
b7ff4dba,Google Adwords,0.4,0.085,2022-10-20
650058bc,Facebook Ads,0.3,0.34,2022-10-02
80a3c8dc,Google Adwords,0.4,0.085,2022-10-31
d760b8f1,Google Adwords,0.4,0.085,2022-10-16
5f6ee4fb,Facebook Ads,0.3,0.34,2022-10-08
d27ebbd5,Google Adwords,0.3,0.085,2022-10-06
82caa96b,Google Adwords,0.3,0.085,2022-10-02
0bd9f595,Facebook Ads,0.4,0.15,2022-10-28
64b6e3f3,organic,0.4,,2022-10-19
2f7e3c39,Google Adwords,0.4,0.085,2022-10-21
d64c8c24,Google Adwords,0.4,0.085,2022-10-20
639a0b4f,Google Adwords,0.4,0.085,2022-10-22
a8152796,Google Adwords,0.3,0.085,2022-10-12
e8e31fc6,Facebook Ads,0.4,0.15,2022-10-19
3efb5bb8,Facebook Ads,0.3,0.34,2022-10-09
82898c35,Google Adwords,0.3,0.085,2022-10-03
23f8af0f,Facebook Ads,0.4,0.15,2022-10-17
67e93174,Google Adwords,0.4,0.085,2022-10-26
7015a76d,Google Adwords,0.3,0.085,2022-10-06
b9987e06,Facebook Ads,0.4,0.15,2022-10-16
027373f4,Facebook Ads,0.4,0.15,2022-10-30
2b776c68,Google Adwords,0.4,0.085,2022-10-16
066d06be,Google Adwords,0.4,0.085,2022-10-20
33da530a,Google Adwords,0.3,0.085,2022-10-15
40620be8,Google Adwords,0.4,0.085,2022-10-25
4cfce8bb,Google Adwords,0.4,0.085,2022-10-23
b50ea73d,Facebook Ads,0.3,0.34,2022-10-03
5b0d0c6b,Facebook Ads,0.3,0.34,2022-10-03
089abce0,Google Adwords,0.3,0.085,2022-10-13
18c302b2,Google Adwords,0.4,0.085,2022-10-22
9d8e8d42,Google Adwords,0.4,0.085,2022-10-25
ebe6ccc7,Google Adwords,0.4,0.085,2022-10-30
d3e1e165,Facebook Ads,0.4,0.15,2022-10-29
6c7e3d5b,organic,0.4,,2022-10-26
9fc028aa,Google Adwords,0.4,0.085,2022-10-24
436a47be,Facebook Ads,0.3,0.34,2022-10-15
44fefc74,Facebook Ads,0.4,0.15,2022-10-23
15389eaf,Google Adwords,0.3,0.085,2022-10-12
8c4dbd0d,Facebook Ads,0.3,0.34,2022-10-06
f952aedc,Google Adwords,0.3,0.085,2022-10-09
2467cb24,Google Adwords,0.4,0.085,2022-10-23
6e2043da,Facebook Ads,0.4,0.15,2022-10-22
61a3948e,Google Adwords,0.4,0.085,2022-10-26
366ab1bf,Google Adwords,0.4,0.085,2022-10-26
aabc62b1,Google Adwords,0.3,0.085,2022-10-02
a1610286,Google Adwords,0.3,0.085,2022-10-10
e7e8dd87,Google Adwords,0.4,0.085,2022-10-30
518e2b6b,Google Adwords,0.3,0.085,2022-10-12
65a9f3c3,Facebook Ads,0.4,0.15,2022-10-22
ed5f436a,Google Adwords,0.3,0.085,2022-10-05
36b38976,Google Adwords,0.4,0.085,2022-10-28
98ff9e16,Facebook Ads,0.4,0.15,2022-10-23
3a884c1a,Facebook Ads,0.3,0.34,2022-10-11
defa578b,Google Adwords,0.3,0.085,2022-10-08
1945b2a6,Google Adwords,0.4,0.085,2022-10-23
416bfeeb,Google Adwords,0.3,0.085,2022-10-10
149a0877,Google Adwords,0.4,0.085,2022-10-26
94ccf1b2,Facebook Ads,0.4,0.15,2022-10-25
151e2302,Facebook Ads,0.4,0.15,2022-10-18
5e947671,Facebook Ads,0.4,0.15,2022-10-23
d8cd1323,Facebook Ads,0.3,0.34,2022-10-06
ef2e2495,Google Adwords,0.3,0.085,2022-10-05
6f71c7ea,Facebook Ads,0.4,0.15,2022-10-27
129d6265,Google Adwords,0.4,0.085,2022-10-22
2640c324,Google Adwords,0.3,0.085,2022-10-07
ea04437c,Facebook Ads,0.3,0.34,2022-10-14
62293504,Google Adwords,0.4,0.085,2022-10-24
18825efd,Google Adwords,0.3,0.085,2022-10-12
d5821c81,Google Adwords,0.4,0.085,2022-10-20
f804c40b,Google Adwords,0.4,0.085,2022-10-28
446185a2,Google Adwords,0.3,0.085,2022-10-04
83342b06,Google Adwords,0.3,0.085,2022-10-12
adeac438,Google Adwords,0.3,0.085,2022-10-10
7be55fb7,Facebook Ads,0.3,0.34,2022-10-13
92e63474,organic,0.4,,2022-10-25
16d2ad6d,Facebook Ads,0.3,0.34,2022-10-03
5f165218,Google Adwords,0.3,0.085,2022-10-05
4f43cd1a,Google Adwords,0.4,0.085,2022-10-29
7cc26dea,Facebook Ads,0.3,0.34,2022-10-10
2d8773d1,Google Adwords,0.3,0.085,2022-10-09
ae3d5a50,Google Adwords,0.4,0.085,2022-10-24
60c93a23,Google Adwords,0.3,0.085,2022-10-01
e57e51ce,Facebook Ads,0.3,0.34,2022-10-10
f102f830,Facebook Ads,0.4,0.15,2022-10-20
6c16aa04,Google Adwords,0.4,0.085,2022-10-16
85302300,Google Adwords,0.4,0.085,2022-10-29
4be3d3b6,Facebook Ads,0.4,0.15,2022-10-19
fcdc3a59,organic,0.3,,2022-10-11
3ac5d41b,Facebook Ads,0.3,0.34,2022-10-14
8965f03e,Facebook Ads,0.3,0.34,2022-10-13
b5bb8a02,Facebook Ads,0.3,0.34,2022-10-10
066c7965,Facebook Ads,0.4,0.15,2022-10-24
106fee76,Google Adwords,0.3,0.085,2022-10-13
70542139,Google Adwords,0.4,0.085,2022-10-22
051a088b,Google Adwords,0.4,0.085,2022-10-31
d814c1f1,Google Adwords,0.3,0.085,2022-10-06
94960bba,Google Adwords,0.3,0.085,2022-10-11
51fdc802,organic,0.3,,2022-10-09
62841b74,organic,0.4,,2022-10-20
515b470b,Google Adwords,0.3,0.085,2022-10-09
49755fa7,organic,0.3,,2022-10-15
4f123586,Facebook Ads,0.3,0.34,2022-10-15
78876f98,Google Adwords,0.3,0.085,2022-10-10
c62a5240,Google Adwords,0.3,0.085,2022-10-12
5717a2a8,Google Adwords,0.4,0.085,2022-10-30
6daaaa1a,Google Adwords,0.4,0.085,2022-10-19
7c1650de,Facebook Ads,0.4,0.15,2022-10-25
039938bb,Facebook Ads,0.4,0.15,2022-10-17
dba28ee4,Google Adwords,0.4,0.085,2022-10-24
1da7ac8c,Facebook Ads,0.4,0.15,2022-10-23
5ccf9cb9,Facebook Ads,0.4,0.15,2022-10-28
9978b9bc,Google Adwords,0.3,0.085,2022-10-09
3d670296,Facebook Ads,0.3,0.34,2022-10-15
edf70d47,Google Adwords,0.4,0.085,2022-10-25
c12551aa,Google Adwords,0.3,0.085,2022-10-03
c0b3706e,Facebook Ads,0.4,0.15,2022-10-18
4f1a746c,organic,0.4,,2022-10-21
423a849d,Google Adwords,0.3,0.085,2022-10-01
8dd5f2f4,Facebook Ads,0.3,0.34,2022-10-04
caf6d6dd,Facebook Ads,0.4,0.15,2022-10-25
35d1bdcb,organic,0.4,,2022-10-22
99a337f7,Facebook Ads,0.4,0.15,2022-10-25
63e68f3f,Facebook Ads,0.3,0.34,2022-10-11
3adf276d,Facebook Ads,0.4,0.15,2022-10-16
41cdff77,Google Adwords,0.3,0.085,2022-10-15
4e7bce06,Google Adwords,0.4,0.085,2022-10-17
927ea773,Google Adwords,0.4,0.085,2022-10-17
e6046179,Facebook Ads,0.3,0.34,2022-10-02
acce733d,Google Adwords,0.3,0.085,2022-10-10
14583d96,Facebook Ads,0.4,0.15,2022-10-24
1000a201,Google Adwords,0.3,0.085,2022-10-13
ca428a3c,Google Adwords,0.4,0.085,2022-10-23
7d0eef4d,Facebook Ads,0.4,0.15,2022-10-28
1232058d,Google Adwords,0.4,0.085,2022-10-25
883ef203,Google Adwords,0.3,0.085,2022-10-10
3ce54942,Google Adwords,0.4,0.085,2022-10-18
1c25562f,Facebook Ads,0.4,0.15,2022-10-18
e8e6f3c3,Google Adwords,0.3,0.085,2022-10-15
c8a167a2,Google Adwords,0.3,0.085,2022-10-09
5f725440,Facebook Ads,0.3,0.34,2022-10-10
df3edb72,Google Adwords,0.4,0.085,2022-10-26
fe736b28,Google Adwords,0.4,0.085,2022-10-20
2db3893d,Google Adwords,0.4,0.085,2022-10-25
f7ee7350,Google Adwords,0.3,0.085,2022-10-13
db088f9d,organic,0.3,,2022-10-10
e5cf57d7,Google Adwords,0.4,0.085,2022-10-16
887b2959,Facebook Ads,0.4,0.15,2022-10-25
b1b099c0,Google Adwords,0.3,0.085,2022-10-14
53c21bf2,Facebook Ads,0.3,0.34,2022-10-05
1d47276f,Google Adwords,0.3,0.085,2022-10-13
873aea8d,Google Adwords,0.3,0.085,2022-10-10
ecfb98cf,Facebook Ads,0.3,0.34,2022-10-02
2bbf2387,Google Adwords,0.4,0.085,2022-10-29
cbe8acb3,Google Adwords,0.3,0.085,2022-10-06
ee1e21f7,Google Adwords,0.4,0.085,2022-10-20
8714e9d5,organic,0.3,,2022-10-05
08790f14,Google Adwords,0.3,0.085,2022-10-14
3e35b3e4,Facebook Ads,0.4,0.15,2022-10-19
fed279d6,Facebook Ads,0.4,0.15,2022-10-23
19a1de59,Google Adwords,0.3,0.085,2022-10-13
0ad15265,Google Adwords,0.4,0.085,2022-10-29
062358ce,Google Adwords,0.3,0.085,2022-10-08
81eeba74,organic,0.3,,2022-10-03
97dab113,organic,0.4,,2022-10-31
34852041,Google Adwords,0.4,0.085,2022-10-20
8c7ada43,Facebook Ads,0.3,0.34,2022-10-08
a280a4f5,Google Adwords,0.4,0.085,2022-10-19
e4c9b051,organic,0.4,,2022-10-27
dd5dae1b,Google Adwords,0.3,0.085,2022-10-07
35501ec8,Facebook Ads,0.4,0.15,2022-10-20
6f7344bb,Facebook Ads,0.4,0.15,2022-10-29
8ff34893,Google Adwords,0.4,0.085,2022-10-20
2023a3b1,Google Adwords,0.3,0.085,2022-10-04
9e5a0fd8,Facebook Ads,0.3,0.34,2022-10-08
407ad966,Google Adwords,0.4,0.085,2022-10-21
4818deee,Google Adwords,0.3,0.085,2022-10-05
5000f55a,Google Adwords,0.4,0.085,2022-10-17
4030fab4,Facebook Ads,0.4,0.15,2022-10-24
ac663821,Facebook Ads,0.4,0.15,2022-10-22
6b77a91c,organic,0.3,,2022-10-06
dab5a9fa,Google Adwords,0.4,0.085,2022-10-25
051c5831,Google Adwords,0.4,0.085,2022-10-19
e2b3b80d,Google Adwords,0.4,0.085,2022-10-23
8f405706,Google Adwords,0.3,0.085,2022-10-06
df1ec11c,Google Adwords,0.4,0.085,2022-10-31
23975f11,Google Adwords,0.4,0.085,2022-10-20
3d027df7,Facebook Ads,0.3,0.34,2022-10-08
f0844285,Google Adwords,0.4,0.085,2022-10-30
4b0aa528,Google Adwords,0.4,0.085,2022-10-16
92de2b67,Facebook Ads,0.4,0.15,2022-10-28
fb35abfe,organic,0.4,,2022-10-21
a59c960e,Google Adwords,0.3,0.085,2022-10-12
0d5b1f3e,Google Adwords,0.3,0.085,2022-10-11
7a98e080,Facebook Ads,0.4,0.15,2022-10-28
0e0734ad,Google Adwords,0.4,0.085,2022-10-30
d3f7422f,Google Adwords,0.4,0.085,2022-10-23
6f397963,Facebook Ads,0.4,0.15,2022-10-31
28113da6,Facebook Ads,0.3,0.34,2022-10-15
32c722f2,Google Adwords,0.3,0.085,2022-10-09
b4d9c1b3,organic,0.3,,2022-10-07
fab4af00,Google Adwords,0.3,0.085,2022-10-14
17069c04,organic,0.3,,2022-10-04
3c1f0249,Facebook Ads,0.3,0.34,2022-10-10
666b9d8e,Facebook Ads,0.4,0.15,2022-10-21
66680c75,Facebook Ads,0.4,0.15,2022-10-24
dc65bf9e,organic,0.3,,2022-10-01
fd5cee3b,Google Adwords,0.4,0.085,2022-10-24
8ef7ff34,Facebook Ads,0.3,0.34,2022-10-05
72563ed3,Facebook Ads,0.3,0.34,2022-10-13
31504499,Google Adwords,0.3,0.085,2022-10-04
a6e39265,Google Adwords,0.4,0.085,2022-10-24
a98bc37e,Facebook Ads,0.4,0.15,2022-10-21
6454aa9d,Google Adwords,0.3,0.085,2022-10-12
d833f3e3,Google Adwords,0.3,0.085,2022-10-08
92b32967,Google Adwords,0.3,0.085,2022-10-08
f31811d9,Google Adwords,0.3,0.085,2022-10-07
c5057e27,Facebook Ads,0.4,0.15,2022-10-29
7da55e14,Facebook Ads,0.3,0.34,2022-10-13
1015ef71,Google Adwords,0.3,0.085,2022-10-07
6fb48121,Facebook Ads,0.3,0.34,2022-10-09
13174215,Facebook Ads,0.4,0.15,2022-10-25
2d37fae5,Facebook Ads,0.3,0.34,2022-10-07
9b415978,Facebook Ads,0.4,0.15,2022-10-18
4a30e78f,Facebook Ads,0.4,0.15,2022-10-26
dd4d7c2a,Google Adwords,0.3,0.085,2022-10-05
92a38f6c,Google Adwords,0.3,0.085,2022-10-12
fc3f0542,Google Adwords,0.3,0.085,2022-10-12
e349c553,Facebook Ads,0.4,0.15,2022-10-25
2283995c,Google Adwords,0.3,0.085,2022-10-06
842c10c5,Google Adwords,0.3,0.085,2022-10-10
118f320e,Google Adwords,0.4,0.085,2022-10-16
89df474a,Google Adwords,0.4,0.085,2022-10-19
62a42a29,Google Adwords,0.3,0.085,2022-10-11
68211a4d,Google Adwords,0.4,0.085,2022-10-30
3e0b5315,Facebook Ads,0.3,0.34,2022-10-06
5f31b50a,Google Adwords,0.4,0.085,2022-10-27
95c02fe6,Facebook Ads,0.3,0.34,2022-10-10
e26b645e,Google Adwords,0.3,0.085,2022-10-04
24a9c651,Google Adwords,0.3,0.085,2022-10-08
21f00c21,Facebook Ads,0.4,0.15,2022-10-27
bc426a2a,Facebook Ads,0.4,0.15,2022-10-22
c62c8219,Facebook Ads,0.4,0.15,2022-10-23
3650aff3,Google Adwords,0.3,0.085,2022-10-04
4264e3b1,Facebook Ads,0.4,0.15,2022-10-26
aff2ce89,Google Adwords,0.4,0.085,2022-10-18
b3d27827,Google Adwords,0.3,0.085,2022-10-14
f237a7f4,organic,0.3,,2022-10-07
f18efa66,Facebook Ads,0.4,0.15,2022-10-17
40191848,organic,0.4,,2022-10-21
a75d0c71,Google Adwords,0.3,0.085,2022-10-10
a79143c6,Google Adwords,0.4,0.085,2022-10-26
1b9f5e0d,Google Adwords,0.3,0.085,2022-10-07
8c2375d9,Google Adwords,0.3,0.085,2022-10-04
cd403957,Google Adwords,0.3,0.085,2022-10-15
b2bafa91,Google Adwords,0.4,0.085,2022-10-27
15d3b318,Google Adwords,0.4,0.085,2022-10-29
1d310835,Google Adwords,0.4,0.085,2022-10-21
39d2989e,Google Adwords,0.4,0.085,2022-10-19
1950a267,Facebook Ads,0.4,0.15,2022-10-24
41c8a453,Facebook Ads,0.4,0.15,2022-10-24
e6df89b1,Google Adwords,0.3,0.085,2022-10-03
8fb7f270,Facebook Ads,0.4,0.15,2022-10-29
52604d64,Facebook Ads,0.3,0.34,2022-10-06
77a4411e,Google Adwords,0.3,0.085,2022-10-01
707dcf85,Google Adwords,0.4,0.085,2022-10-29
8edab36b,Facebook Ads,0.3,0.34,2022-10-02
85d9453a,Google Adwords,0.4,0.085,2022-10-28
a682e8b2,Google Adwords,0.4,0.085,2022-10-21
c1bb9fee,Facebook Ads,0.4,0.15,2022-10-23
f864e911,organic,0.4,,2022-10-27
a3b368d3,Google Adwords,0.4,0.085,2022-10-30
d3e4b896,Google Adwords,0.4,0.085,2022-10-17
731d0255,Facebook Ads,0.3,0.34,2022-10-04
79e09524,Google Adwords,0.3,0.085,2022-10-12
14c8ae90,Facebook Ads,0.3,0.34,2022-10-02
49e7476e,Google Adwords,0.3,0.085,2022-10-08
54dd067b,Facebook Ads,0.4,0.15,2022-10-19
6039970e,organic,0.4,,2022-10-18
bd27fa2f,Google Adwords,0.4,0.085,2022-10-30
494e0b0e,Facebook Ads,0.3,0.34,2022-10-02
9608fedd,Google Adwords,0.3,0.085,2022-10-12
9da73567,Google Adwords,0.4,0.085,2022-10-23
09f05ea8,Google Adwords,0.3,0.085,2022-10-15
cec7d708,Google Adwords,0.4,0.085,2022-10-24
390355a6,Google Adwords,0.3,0.085,2022-10-09
6aeccc16,Google Adwords,0.4,0.085,2022-10-18
f075a928,Google Adwords,0.4,0.085,2022-10-22
d99cd35f,Google Adwords,0.4,0.085,2022-10-24
ea9426e9,Google Adwords,0.4,0.085,2022-10-28
5b4b422d,Google Adwords,0.4,0.085,2022-10-31
e194019d,organic,0.3,,2022-10-08
4c37d2b8,Google Adwords,0.3,0.085,2022-10-14
940be34c,Facebook Ads,0.3,0.34,2022-10-04
2c23c3a1,Google Adwords,0.3,0.085,2022-10-14
b63dd34f,Google Adwords,0.3,0.085,2022-10-07
3f8e04fb,organic,0.3,,2022-10-01
f763e2a6,Google Adwords,0.3,0.085,2022-10-15
1d51bb78,Google Adwords,0.4,0.085,2022-10-27
97595cab,Facebook Ads,0.4,0.15,2022-10-19
16df3f77,Facebook Ads,0.3,0.34,2022-10-11
7efc1587,Google Adwords,0.4,0.085,2022-10-20
5352aa52,Google Adwords,0.3,0.085,2022-10-05
8baac8c2,Google Adwords,0.4,0.085,2022-10-25
deb9274c,Google Adwords,0.3,0.085,2022-10-06
22f0dfb1,Facebook Ads,0.4,0.15,2022-10-29
c1eec040,Google Adwords,0.4,0.085,2022-10-20
f9dcd3ac,Google Adwords,0.3,0.085,2022-10-15
8f56fdb5,Google Adwords,0.3,0.085,2022-10-03
33f4d806,Google Adwords,0.3,0.085,2022-10-15
efcac3c8,Facebook Ads,0.3,0.34,2022-10-03
bc5038bf,Google Adwords,0.3,0.085,2022-10-09
93f03cb3,Facebook Ads,0.3,0.34,2022-10-06
653bb733,Google Adwords,0.3,0.085,2022-10-13
91ed0e34,Facebook Ads,0.4,0.15,2022-10-30
dc543dfe,Google Adwords,0.3,0.085,2022-10-06
22bbcbc6,Google Adwords,0.4,0.085,2022-10-26
c0715d0d,Google Adwords,0.4,0.085,2022-10-23
1df02094,Google Adwords,0.3,0.085,2022-10-10
50a62ade,organic,0.4,,2022-10-17
5b18628e,Google Adwords,0.3,0.085,2022-10-01
056c117f,Google Adwords,0.4,0.085,2022-10-18
53310bd3,Google Adwords,0.3,0.085,2022-10-09
d6544ab1,organic,0.3,,2022-10-13
ba868210,Facebook Ads,0.3,0.34,2022-10-04
d6b194cd,Facebook Ads,0.3,0.34,2022-10-09
cae4e772,Google Adwords,0.4,0.085,2022-10-19
2a2544da,Google Adwords,0.4,0.085,2022-10-17
147bb19b,Google Adwords,0.3,0.085,2022-10-05
e8de5a36,Google Adwords,0.3,0.085,2022-10-04
206aad92,Google Adwords,0.3,0.085,2022-10-08
ed1ceacd,Facebook Ads,0.3,0.34,2022-10-03
47897fa8,Google Adwords,0.4,0.085,2022-10-27
df5d228d,Google Adwords,0.4,0.085,2022-10-23
518d4267,Google Adwords,0.4,0.085,2022-10-19
4cd9d5d3,Facebook Ads,0.4,0.15,2022-10-26
43dc3e2a,organic,0.4,,2022-10-17
5aa4c1e3,Facebook Ads,0.3,0.34,2022-10-06
79bf4dd7,Facebook Ads,0.3,0.34,2022-10-01
cd99e931,organic,0.3,,2022-10-07
d0b356f2,organic,0.4,,2022-10-31
35590c44,Google Adwords,0.4,0.085,2022-10-26
8c028f7d,Facebook Ads,0.4,0.15,2022-10-19
ccb160ce,Facebook Ads,0.3,0.34,2022-10-09
d970d8e4,Google Adwords,0.3,0.085,2022-10-05
db63a0dd,organic,0.4,,2022-10-25
911ff460,Facebook Ads,0.4,0.15,2022-10-24
cf8ccbd4,Google Adwords,0.4,0.085,2022-10-24
0f771ab5,Facebook Ads,0.4,0.15,2022-10-31
3fd7402f,Google Adwords,0.4,0.085,2022-10-24
168a497a,Google Adwords,0.4,0.085,2022-10-17
c9401166,Google Adwords,0.4,0.085,2022-10-29
502f28ec,Google Adwords,0.4,0.085,2022-10-27
66365cf0,Facebook Ads,0.4,0.15,2022-10-29
667943b8,Facebook Ads,0.4,0.15,2022-10-17
8c5865c0,Facebook Ads,0.4,0.15,2022-10-16
304fbacc,Google Adwords,0.3,0.085,2022-10-10
c490cd49,Google Adwords,0.3,0.085,2022-10-14
422fd2ab,Google Adwords,0.4,0.085,2022-10-18
ac3b53ec,Facebook Ads,0.3,0.34,2022-10-01
4e7b9c75,Facebook Ads,0.3,0.34,2022-10-05
d49aca56,Google Adwords,0.3,0.085,2022-10-09
e2d3eb18,organic,0.4,,2022-10-20
c6df5301,Google Adwords,0.4,0.085,2022-10-28
9ac5f0ec,Facebook Ads,0.4,0.15,2022-10-31
7a2cb507,Google Adwords,0.3,0.085,2022-10-02
4c40e4d2,Google Adwords,0.4,0.085,2022-10-23
92e3b393,Google Adwords,0.4,0.085,2022-10-25
445b6875,Facebook Ads,0.4,0.15,2022-10-21
29bd6af9,Google Adwords,0.3,0.085,2022-10-14
03d5e1db,Google Adwords,0.4,0.085,2022-10-21
707196b3,Google Adwords,0.3,0.085,2022-10-03
140f5890,Google Adwords,0.4,0.085,2022-10-29
99223919,Facebook Ads,0.3,0.34,2022-10-09
da9a2068,Facebook Ads,0.3,0.34,2022-10-12
677bbd1b,organic,0.4,,2022-10-17
d6eb0f39,Google Adwords,0.3,0.085,2022-10-05
