user_id,ab_group,pdate,session_number,start_ts,end_ts
Cmo4IGRQz9YR+gAfCJnuAg==,B,2023-05-02,2,2023-05-02T09:44:39.477026Z,2023-05-02T09:50:33.445507Z
Cmo4IGRQzPwRpgAhCI9aAg==,B,2023-05-02,1,2023-05-02T08:45:18.277167Z,2023-05-02T08:54:05.259209Z
Cmo4IGRQzpAPogAeCH/bAg==,A,2023-05-02,1,2023-05-02T08:50:14.755752Z,2023-05-02T09:14:32.883186Z
Cmo4IGRRA4QRpgAhChEVAg==,B,2023-05-02,1,2023-05-02T12:35:50.739260Z,2023-05-02T12:42:27.312784Z
Cmo4IGRRAOoPogAeCdtBAg==,A,2023-05-02,1,2023-05-02T12:25:11.607755Z,2023-05-02T12:31:55.943134Z
Cmo4IGRRAOoPogAeCdtBAg==,A,2023-05-03,2,2023-05-03T19:25:02.248860Z,2023-05-03T19:37:31.560792Z
Cmo4IGRRAewO1AAgCd5nAg==,A,2023-05-02,1,2023-05-02T12:29:17.036908Z,2023-05-02T12:36:32.340319Z
Cmo4IGRRAoMPogAeCeW1Ag==,A,2023-05-02,1,2023-05-02T12:31:24.150514Z,2023-05-02T12:43:49.154368Z
Cmo4IGRRAsoRpgAhCgy3Ag==,B,2023-05-02,1,2023-05-02T12:32:30.745556Z,2023-05-02T12:41:21.745966Z
Cmo4IGRRBF4RpgAhChgHAg==,B,2023-05-02,1,2023-05-02T12:39:22.867685Z,2023-05-02T12:48:22.844258Z
Cmo4IGRRBRcO1AAgCfbaAg==,A,2023-05-02,1,2023-05-02T12:42:31.989502Z,2023-05-02T13:29:19.066475Z
Cmo4IGRRBRcO1AAgCfbaAg==,A,2023-05-05,2,2023-05-05T07:28:20.127030Z,2023-05-05T07:34:22.717157Z
Cmo4IGRRBdgRpgAhCiDEAg==,A,2023-05-02,1,2023-05-02T12:45:25.335073Z,2023-05-02T12:54:16.675131Z
Cmo4IGRRCHsRpgAhCjF5Ag==,A,2023-05-02,1,2023-05-02T12:57:00.659862Z,2023-05-02T13:22:56.601827Z
Cmo4IGRRCO4R+gAfCikiAg==,B,2023-05-02,1,2023-05-02T12:59:24.873197Z,2023-05-02T13:14:55.887224Z
Cmo4IGRRCxwRpgAhCkNMAg==,A,2023-05-02,1,2023-05-02T13:08:29.358994Z,2023-05-02T13:17:53.023334Z
Cmo4IGRRDfwO1AAgCi2UAg==,A,2023-05-02,1,2023-05-02T13:20:53.808239Z,2023-05-02T13:26:02.297880Z
Cmo4IGRRDoUPogAeCjh3Ag==,A,2023-05-02,1,2023-05-02T13:24:11.417009Z,2023-05-02T13:50:07.803744Z
Cmo4IGRRDyYO1AAgCjSaAg==,B,2023-05-02,1,2023-05-02T13:26:50.839551Z,2023-05-02T13:31:57.170626Z
Cmo4IGRREDcR+gAfClpAAg==,A,2023-05-02,1,2023-05-02T13:29:31.053735Z,2023-05-02T13:39:23.599074Z
Cmo4IGRREL0O1AAgCkEGAg==,A,2023-05-02,1,2023-05-02T13:36:14.621846Z,2023-05-02T13:49:59.474936Z
Cmo4IGRREzIRpgAhCnt9Ag==,A,2023-05-02,1,2023-05-02T13:44:47.689750Z,2023-05-02T13:54:54.188789Z
Cmo4IGRREzoRpgAhCnu4Ag==,A,2023-05-02,1,2023-05-02T13:43:10.081844Z,2023-05-02T15:28:39.653953Z
Cmo4IGRREzoRpgAhCnu4Ag==,A,2023-05-02,2,2023-05-02T15:58:50.380798Z,2023-05-02T16:18:34.350079Z
Cmo4IGRRF+QPogAeCnnWAg==,B,2023-05-02,1,2023-05-02T14:02:27.152595Z,2023-05-02T14:18:12.957968Z
Cmo4IGRRF3oO1AAgCmzRAg==,A,2023-05-02,1,2023-05-02T14:01:40.569697Z,2023-05-02T14:08:39.372064Z
Cmo4IGRRFTERpgAhCongAg==,A,2023-05-02,1,2023-05-02T13:51:08.963745Z,2023-05-02T14:14:51.752446Z
Cmo4IGRRFYkRpgAhCou/Ag==,A,2023-05-02,1,2023-05-02T13:52:54.328306Z,2023-05-02T14:06:11.866003Z
Cmo4IGRRFvYRpgAhCpiPAg==,A,2023-05-02,1,2023-05-02T13:59:17.102624Z,2023-05-02T14:35:29.352363Z
Cmo4IGRRG7MR+gAfCq4AAg==,B,2023-05-02,1,2023-05-02T14:19:51.407132Z,2023-05-02T14:29:44.183497Z
Cmo4IGRRGJYRpgAhCqHAAg==,A,2023-05-02,1,2023-05-02T14:06:11.582430Z,2023-05-02T14:37:48.984132Z
Cmo4IGRRH1cR+gAfCseUAg==,A,2023-05-02,1,2023-05-02T14:35:39.474548Z,2023-05-02T15:22:49.018186Z
Cmo4IGRRHDURpgAhCrl4Ag==,B,2023-05-02,1,2023-05-02T14:21:20.873091Z,2023-05-02T14:33:10.733126Z
Cmo4IGRRHGsPogAeCpa/Ag==,A,2023-05-02,1,2023-05-02T14:23:03.521963Z,2023-05-02T14:28:29.660605Z
Cmo4IGRRHGsPogAeCpa/Ag==,A,2023-05-05,2,2023-05-05T11:32:52.814125Z,2023-05-05T11:46:18.112449Z
Cmo4IGRRHhsO1AAgCpiSAg==,B,2023-05-03,1,2023-05-03T15:35:14.809270Z,2023-05-03T15:48:06.114121Z
Cmo4IGRRI4cR+gAfCuP4Ag==,B,2023-05-02,1,2023-05-02T14:53:07.829423Z,2023-05-02T15:00:12.488679Z
Cmo4IGRRIO0PogAeCrgDAg==,B,2023-05-02,1,2023-05-02T15:23:49.002890Z,2023-05-02T15:30:59.904207Z
Cmo4IGRRIO0PogAeCrgDAg==,B,2023-05-03,2,2023-05-03T12:31:28.292279Z,2023-05-03T12:45:32.451107Z
Cmo4IGRRIh4R+gAfCt0kAg==,B,2023-05-02,1,2023-05-02T14:55:57.794751Z,2023-05-02T15:04:10.252342Z
Cmo4IGRRIxQPogAeCsZaAg==,B,2023-05-02,1,2023-05-02T14:50:23.621994Z,2023-05-02T14:59:06.740256Z
Cmo4IGRRJgIR+gAfCvN8Ag==,B,2023-05-02,1,2023-05-02T15:02:42.729696Z,2023-05-02T15:26:02.098216Z
Cmo4IGRRJhARpgAhCwIJAg==,B,2023-05-02,1,2023-05-02T15:04:43.453244Z,2023-05-02T18:09:23.782560Z
Cmo4IGRRK1YO1AAgCvadAg==,B,2023-05-02,1,2023-05-02T15:25:39.583865Z,2023-05-02T15:48:05.565823Z
Cmo4IGRRK5QR+gAfCxgiAg==,A,2023-05-02,1,2023-05-02T15:27:12.233672Z,2023-05-02T15:50:05.281591Z
Cmo4IGRRK5UPogAeCwCGAg==,A,2023-05-02,1,2023-05-02T15:26:42.133824Z,2023-05-02T15:39:54.486019Z
Cmo4IGRRKywR+gAfCxThAg==,A,2023-05-02,1,2023-05-02T15:24:30.460231Z,2023-05-02T15:41:41.969788Z
Cmo4IGRRLAMRpgAhCyoVAg==,B,2023-05-02,1,2023-05-02T15:31:02.256944Z,2023-05-02T15:36:37.853863Z
Cmo4IGRRMU4RpgAhC00AAg==,A,2023-05-02,1,2023-05-02T15:51:56.134554Z,2023-05-02T16:08:27.282946Z
Cmo4IGRRMYwR+gAfCz7uAg==,B,2023-05-02,1,2023-05-02T15:52:34.000281Z,2023-05-02T16:00:38.951733Z
Cmo4IGRRN1UPogAeC0/xAg==,A,2023-05-02,1,2023-05-02T16:16:31.544402Z,2023-05-02T16:24:47.127463Z
Cmo4IGRRNBwRpgAhC2BfAg==,B,2023-05-02,1,2023-05-02T16:03:09.699285Z,2023-05-02T16:10:04.937039Z
Cmo4IGRRNG4R+gAfC1PpAg==,A,2023-05-02,1,2023-05-02T16:04:30.515440Z,2023-05-02T16:15:13.992041Z
Cmo4IGRRNJYR+gAfC1UFAg==,A,2023-05-02,1,2023-05-02T16:05:26.941625Z,2023-05-02T16:35:46.899411Z
Cmo4IGRRNecPogAeC0aEAg==,B,2023-05-02,1,2023-05-02T16:11:26.538743Z,2023-05-02T16:25:10.447404Z
Cmo4IGRRNqwRpgAhC3FjAg==,B,2023-05-02,1,2023-05-02T16:14:08.990980Z,2023-05-02T16:23:04.568466Z
Cmo4IGRRNuYR+gAfC2VkAg==,B,2023-05-02,1,2023-05-02T16:16:24.186257Z,2023-05-02T16:26:09.966652Z
Cmo4IGRRNuYR+gAfC2VkAg==,B,2023-05-02,2,2023-05-02T17:26:41.584081Z,2023-05-02T17:53:22.904940Z
Cmo4IGRRO0URpgAhC5YJAg==,A,2023-05-02,1,2023-05-02T16:34:03.754075Z,2023-05-02T16:47:09.656517Z
Cmo4IGRROl4O1AAgC2CPAg==,A,2023-05-02,1,2023-05-02T16:30:04.682949Z,2023-05-02T16:57:03.643705Z
Cmo4IGRRPOkR+gAfC5KyAg==,A,2023-05-02,1,2023-05-02T16:41:05.562211Z,2023-05-02T16:49:57.944383Z
Cmo4IGRRPj8R+gAfC5wmAg==,B,2023-05-02,1,2023-05-02T16:46:39.810539Z,2023-05-02T17:09:07.753930Z
Cmo4IGRRQLoPogAeC5buAg==,A,2023-05-02,1,2023-05-02T19:58:20.595795Z,2023-05-02T20:03:22.621198Z
Cmo4IGRRQWIPogAeC5uZAg==,A,2023-05-02,1,2023-05-02T16:59:32.967671Z,2023-05-02T17:57:41.911158Z
Cmo4IGRRQeER+gAfC7qzAg==,B,2023-05-02,1,2023-05-02T17:02:48.572659Z,2023-05-02T17:23:11.880681Z
Cmo4IGRRQlEO1AAgC56fAg==,B,2023-05-02,1,2023-05-02T17:04:01.499393Z,2023-05-02T17:10:13.721170Z
Cmo4IGRRRRUR+gAfC9PdAg==,A,2023-05-02,1,2023-05-02T17:19:08.606372Z,2023-05-02T17:25:00.208645Z
Cmo4IGRRS6QRpgAhDC3KAg==,B,2023-05-02,1,2023-05-02T17:43:54.883418Z,2023-05-02T18:00:22.911073Z
Cmo4IGRRS6QRpgAhDC3KAg==,B,2023-05-02,2,2023-05-02T19:03:52.723892Z,2023-05-02T19:12:33.778679Z
Cmo4IGRRSIkO1AAgC8h4Ag==,A,2023-05-02,1,2023-05-02T17:36:54.147987Z,2023-05-02T17:46:49.390416Z
Cmo4IGRRSVgO1AAgC9pnAg==,B,2023-05-02,1,2023-05-02T17:34:28.683758Z,2023-05-02T17:54:41.819465Z
Cmo4IGRRT7MR+gAfDDoEAg==,B,2023-05-02,1,2023-05-02T18:00:53.213920Z,2023-05-02T18:07:33.611910Z
Cmo4IGRRT8sRpgAhDER5Ag==,A,2023-05-02,1,2023-05-02T18:01:05.957376Z,2023-05-02T18:06:28.317653Z
Cmo4IGRRTiYPogAeDBNgAg==,B,2023-05-02,1,2023-05-02T17:54:23.670831Z,2023-05-02T18:10:09.422027Z
Cmo4IGRRTo4RpgAhDD5/Ag==,A,2023-05-02,1,2023-05-02T17:56:02.124654Z,2023-05-02T18:01:57.926784Z
Cmo4IGRRUwAR+gAfDE3sAg==,A,2023-05-02,1,2023-05-02T18:19:15.033812Z,2023-05-02T18:29:24.990537Z
Cmo4IGRRV5sRpgAhDH1gAg==,A,2023-05-02,1,2023-05-02T18:41:15.476831Z,2023-05-02T18:50:25.598076Z
Cmo4IGRRVdYO1AAgDE/VAg==,A,2023-05-02,1,2023-05-02T18:27:10.438692Z,2023-05-02T18:33:46.832882Z
Cmo4IGRRVl8O1AAgDFPNAg==,A,2023-05-02,1,2023-05-02T18:34:32.871503Z,2023-05-02T18:59:30.172748Z
Cmo4IGRRWGAR+gAfDH/QAg==,B,2023-05-02,1,2023-05-02T18:37:41.185329Z,2023-05-02T18:42:59.352468Z
Cmo4IGRRWGAR+gAfDH/QAg==,B,2023-05-04,2,2023-05-04T08:34:14.449294Z,2023-05-04T08:48:39.641451Z
Cmo4IGRRWGAR+gAfDH/QAg==,B,2023-05-05,3,2023-05-05T10:09:59.587973Z,2023-05-05T10:53:59.005232Z
Cmo4IGRRX5YRpgAhDK+DAg==,A,2023-05-02,1,2023-05-02T19:08:52.766821Z,2023-05-02T19:36:47.165176Z
Cmo4IGRRXSIRpgAhDKD+Ag==,A,2023-05-02,1,2023-05-02T18:59:10.093999Z,2023-05-02T19:17:46.995644Z
Cmo4IGRRXcEO1AAgDINYAg==,A,2023-05-02,1,2023-05-02T19:04:00.435883Z,2023-05-02T19:20:41.124038Z
Cmo4IGRRXcEO1AAgDINYAg==,A,2023-05-03,2,2023-05-03T11:36:00.484831Z,2023-05-03T11:42:55.552785Z
Cmo4IGRRZW0RpgAhDNJSAg==,A,2023-05-02,1,2023-05-02T19:33:36.814663Z,2023-05-02T19:51:42.976758Z
Cmo4IGRRaKsO1AAgDMBCAg==,A,2023-05-02,1,2023-05-02T19:47:46.382813Z,2023-05-02T20:49:07.551428Z
Cmo4QWRLeR4F2wAeB77DAg==,A,2023-05-02,1,2023-05-02T08:26:26.925618Z,2023-05-02T08:47:48.081418Z
Cmo4QWRLkaMF1wAhCDMpAg==,A,2023-05-02,1,2023-05-02T06:30:17.270358Z,2023-05-02T06:49:48.105831Z
Cmo6FGRCbcwKfwAhA4TiAg==,A,2023-05-02,1,2023-05-02T06:03:16.752916Z,2023-05-02T06:17:33.421351Z
Cmo6FGRFjugKggAgDp5uAg==,B,2023-05-02,1,2023-05-02T12:08:18.734582Z,2023-05-02T12:45:55.857190Z
Cmo6FGRFjugKggAgDp5uAg==,B,2023-05-02,2,2023-05-02T13:23:52.819394Z,2023-05-02T13:30:57.587150Z
Cmo6FGRFjugKggAgDp5uAg==,B,2023-05-02,3,2023-05-02T14:37:28.701128Z,2023-05-02T15:06:22.507864Z
Cmo6FGRFjugKggAgDp5uAg==,B,2023-05-02,4,2023-05-02T21:44:24.728177Z,2023-05-02T22:22:10.354994Z
Cmo8C2RKV+BGLwAgA5gMAg==,B,2023-05-03,1,2023-05-03T17:57:29.626380Z,2023-05-03T18:23:21.198512Z
Cmo8C2RKXIZGKQAfA8MwAg==,B,2023-05-03,1,2023-05-03T10:24:02.339223Z,2023-05-03T10:48:27.508512Z
Cmo8C2RLhmtGKwAeB/RbAg==,B,2023-05-01,1,2023-05-01T15:25:22.202429Z,2023-05-01T15:31:57.684949Z
Cmo8fWRH3i8hGwAeBStFAg==,A,2023-05-02,1,2023-05-02T13:08:39.562275Z,2023-05-02T13:33:23.217333Z
CmoCrGRPr+0NogAhAxT2Ag==,B,2023-05-01,1,2023-05-01T12:26:51.154042Z,2023-05-01T12:38:31.070654Z
CmoCrGRPr4gNogAhAxKCAg==,B,2023-05-01,1,2023-05-01T12:26:19.440387Z,2023-05-01T12:42:08.945288Z
CmoCrGRPsJMNjwAfAxd3Ag==,B,2023-05-01,1,2023-05-01T12:30:15.349647Z,2023-05-01T12:41:05.127848Z
CmoCrGRPsRYNjwAfAxqjAg==,A,2023-05-01,1,2023-05-01T12:33:14.245384Z,2023-05-01T12:38:54.346257Z
CmoCrGRPsl4NiwAeAyN/Ag==,B,2023-05-01,1,2023-05-01T12:38:10.299943Z,2023-05-01T12:49:30.340097Z
CmoCrGRPsl4NiwAeAyN/Ag==,B,2023-05-01,2,2023-05-01T13:58:56.170210Z,2023-05-01T15:26:07.661483Z
CmoCrGRPsl4NiwAeAyN/Ag==,B,2023-05-01,3,2023-05-01T18:14:15.131058Z,2023-05-01T18:57:23.871802Z
CmoCrGRPsnINogAhAyS9Ag==,A,2023-05-01,1,2023-05-01T12:37:39.591493Z,2023-05-01T12:51:44.947197Z
CmoCrGRPss4NlAAgAyQ3Ag==,B,2023-05-01,1,2023-05-01T12:39:28.109666Z,2023-05-01T12:58:18.647318Z
CmoEvWRKNaQtCgAgA5XXAg==,B,2023-05-01,1,2023-05-01T07:59:55.235222Z,2023-05-01T08:14:42.159226Z
CmoEvWRKNaQtCgAgA5XXAg==,B,2023-05-01,2,2023-05-01T19:23:27.077904Z,2023-05-01T19:28:54.047101Z
CmoH8mRS1mohIgAiA70iAg==,B,2023-05-03,1,2023-05-03T21:52:15.001807Z,2023-05-03T22:07:33.876897Z
CmoH8mRS1yAhSAAoA7R/Ag==,B,2023-05-03,1,2023-05-03T21:51:19.174220Z,2023-05-03T22:23:46.843810Z
CmoH8mRS2MIhBAAhA7EZAg==,B,2023-05-03,1,2023-05-03T21:58:18.518519Z,2023-05-03T22:32:30.110214Z
CmoH8mRSXfYhCwAfAwS+Ag==,B,2023-05-03,1,2023-05-03T13:18:54.703572Z,2023-05-03T13:37:43.111984Z
CmoH8mRSYbYhIgAiAwtRAg==,B,2023-05-03,1,2023-05-03T13:29:59.863471Z,2023-05-03T13:44:39.702873Z
CmoH8mRSZAohIgAiAw7UAg==,B,2023-05-03,1,2023-05-03T13:44:43.607699Z,2023-05-03T14:02:44.458586Z
CmoH8mRSalohDwAjAxiVAg==,B,2023-05-03,1,2023-05-03T14:06:56.817706Z,2023-05-03T15:17:53.960431Z
CmoH8mRSbOMhPwAnAyAAAg==,B,2023-05-03,1,2023-05-03T14:20:30.940643Z,2023-05-03T14:32:42.129105Z
CmoH8mRScewg+AAeAyaDAg==,B,2023-05-03,1,2023-05-03T14:40:32.846010Z,2023-05-03T14:56:44.143949Z
CmoH8mRScxch4gAsAyctAg==,B,2023-05-03,1,2023-05-03T15:02:28.352363Z,2023-05-03T15:24:05.178713Z
CmoH8mRSe3chCwAfAzPpAg==,B,2023-05-03,1,2023-05-03T15:20:42.149900Z,2023-05-03T16:56:39.575168Z
CmoH8mRSe3chCwAfAzPpAg==,B,2023-05-03,2,2023-05-03T18:58:06.984714Z,2023-05-03T19:06:12.215707Z
CmoH8mRSe3chCwAfAzPpAg==,B,2023-05-04,3,2023-05-04T10:48:00.793092Z,2023-05-04T11:26:10.594003Z
CmoH8mRSeGAg+AAeAzIVAg==,A,2023-05-03,1,2023-05-03T15:06:47.550191Z,2023-05-03T15:15:44.399924Z
CmoH8mRSf3Ah4gAsAz32Ag==,B,2023-05-03,1,2023-05-03T15:36:31.286556Z,2023-05-03T15:44:28.303516Z
CmoH8mRSf5QhVQApAzqzAg==,A,2023-05-03,1,2023-05-03T15:37:32.243553Z,2023-05-03T15:47:09.176178Z
CmoH8mRSfP8hAwAlAzLnAg==,A,2023-05-03,1,2023-05-03T15:26:45.606763Z,2023-05-03T15:41:53.976194Z
CmoH8mRSfZEhXwAqAzugAg==,B,2023-05-03,1,2023-05-03T15:30:30.031790Z,2023-05-03T15:36:05.270964Z
CmoH8mRSfgohXwAqAzwFAg==,A,2023-05-03,1,2023-05-03T15:31:22.122165Z,2023-05-03T15:50:28.736916Z
CmoH8mRSgQIhSAAoAzxgAg==,A,2023-05-03,1,2023-05-03T15:44:10.366475Z,2023-05-03T15:50:28.461429Z
CmoH8mRSh68hVQApA0g/Ag==,B,2023-05-03,1,2023-05-03T16:12:03.756673Z,2023-05-03T16:23:58.511462Z
CmoH8mRShFUhVQApA0KfAg==,B,2023-05-03,1,2023-05-03T15:58:14.797738Z,2023-05-03T16:38:40.978699Z
CmoH8mRShZ4hIgAiA0pEAg==,A,2023-05-03,1,2023-05-03T16:03:01.805034Z,2023-05-03T16:17:09.473540Z
CmoH8mRShhQhSAAoA0T/Ag==,B,2023-05-03,1,2023-05-03T16:05:29.593984Z,2023-05-03T16:13:39.114627Z
CmoH8mRSjAkhEAAgA05MAg==,B,2023-05-03,1,2023-05-03T16:33:09.096493Z,2023-05-03T17:20:54.378360Z
CmoH8mRSjDYh4gAsA1JZAg==,A,2023-05-03,1,2023-05-03T16:32:01.832605Z,2023-05-03T17:01:44.254562Z
CmoH8mRSjwshBAAhA1FgAg==,B,2023-05-03,1,2023-05-03T16:43:40.111046Z,2023-05-03T17:06:08.234609Z
CmoH8mRSk4Mg+AAeA2JiAg==,A,2023-05-03,1,2023-05-03T17:05:00.629805Z,2023-05-03T17:20:01.800728Z
CmoH8mRSk5og+QAkA1thAg==,A,2023-05-03,1,2023-05-03T17:03:04.621136Z,2023-05-03T17:31:42.037620Z
CmoH8mRSkI0hPwAnA1k8Ag==,B,2023-05-03,1,2023-05-03T16:49:41.123637Z,2023-05-03T17:11:01.979655Z
CmoH8mRSl5QhDwAjA2ajAg==,B,2023-05-03,1,2023-05-03T17:20:21.888951Z,2023-05-03T17:29:14.305933Z
CmoH8mRSlJwiWwAtA2E2Ag==,B,2023-05-03,1,2023-05-03T17:14:07.493345Z,2023-05-03T17:33:33.428542Z
CmoH8mRSlfEhAwAlA1qSAg==,B,2023-05-03,1,2023-05-03T17:12:41.966251Z,2023-05-03T17:21:16.343515Z
CmoH8mRSm+IiWwAtA220Ag==,A,2023-05-03,1,2023-05-03T17:37:53.490473Z,2023-05-03T17:46:49.183379Z
CmoH8mRSmCwhMQAmA2rWAg==,A,2023-05-03,1,2023-05-03T17:22:38.926255Z,2023-05-03T17:33:02.187406Z
CmoH8mRSmIEhUAArA2bXAg==,B,2023-05-03,1,2023-05-03T17:25:22.688589Z,2023-05-03T17:54:37.591260Z
CmoH8mRSmSYhIgAiA20FAg==,B,2023-05-03,1,2023-05-03T17:26:21.988927Z,2023-05-03T17:42:58.020124Z
CmoH8mRSn+MhVQApA3LGAg==,B,2023-05-03,1,2023-05-03T17:56:09.113070Z,2023-05-03T18:06:41.241190Z
CmoH8mRSn4YhDwAjA3OZAg==,B,2023-05-03,1,2023-05-03T17:53:48.602297Z,2023-05-03T18:02:00.077198Z
CmoH8mRSn50iWwAtA3M1Ag==,B,2023-05-03,1,2023-05-03T17:53:37.864007Z,2023-05-03T18:58:37.121235Z
CmoH8mRSn94hXwAqA3LLAg==,A,2023-05-03,1,2023-05-03T17:58:12.500269Z,2023-05-03T18:28:41.991631Z
CmoH8mRSnYIhVQApA27mAg==,B,2023-05-03,1,2023-05-03T17:45:13.277267Z,2023-05-03T17:50:36.177471Z
CmoH8mRSnf8hAwAlA2gDAg==,A,2023-05-03,1,2023-05-03T17:47:55.560199Z,2023-05-03T18:27:38.031380Z
CmoH8mRSnmkhVQApA2/wAg==,A,2023-05-03,1,2023-05-03T17:49:03.476488Z,2023-05-03T17:54:23.184537Z
CmoH8mRSofghMQAmA31OAg==,B,2023-05-03,1,2023-05-03T18:05:37.969107Z,2023-05-03T18:11:21.354519Z
CmoH8mRSp6QhAwAlA3grAg==,B,2023-05-03,1,2023-05-03T18:28:16.823803Z,2023-05-03T18:56:12.261123Z
CmoH8mRSpbYhXwAqA3vQAg==,A,2023-05-03,1,2023-05-03T18:23:26.390205Z,2023-05-03T18:31:07.320040Z
CmoH8mRSplYhMQAmA4POAg==,A,2023-05-03,1,2023-05-03T18:22:53.908997Z,2023-05-03T18:36:07.283102Z
CmoH8mRSplYhMQAmA4POAg==,A,2023-05-03,2,2023-05-03T20:01:54.451442Z,2023-05-03T20:11:12.655527Z
CmoH8mRSpyYhPwAnA3+vAg==,B,2023-05-03,1,2023-05-03T18:27:15.884195Z,2023-05-03T18:35:42.239479Z
CmoH8mRSq4Uh4gAsA4pmAg==,B,2023-05-03,1,2023-05-03T18:45:36.108230Z,2023-05-03T18:51:32.352029Z
CmoH8mRSqDsg+AAeA4FPAg==,A,2023-05-03,1,2023-05-03T18:30:35.796219Z,2023-05-03T18:39:51.162392Z
CmoH8mRSqM0hUAArA4CZAg==,B,2023-05-03,1,2023-05-03T18:33:04.043514Z,2023-05-03T18:38:06.535620Z
CmoH8mRSqSsg+QAkA3xNAg==,B,2023-05-03,1,2023-05-03T18:35:58.674043Z,2023-05-03T18:58:34.449029Z
CmoH8mRSqfEhSAAoA4D7Ag==,B,2023-05-03,1,2023-05-03T18:38:00.855804Z,2023-05-03T19:06:29.815082Z
CmoH8mRSs/Eh4gAsA5faAg==,A,2023-05-03,1,2023-05-03T19:20:56.746984Z,2023-05-03T19:30:16.885186Z
CmoH8mRSsH0hSAAoA4rjAg==,A,2023-05-03,1,2023-05-03T19:06:12.344112Z,2023-05-03T19:49:55.043300Z
CmoH8mRSsiYiWwAtA49TAg==,B,2023-05-03,1,2023-05-03T19:25:05.604094Z,2023-05-03T19:37:36.432949Z
CmoH8mRStRIhXwAqA5GIAg==,B,2023-05-03,1,2023-05-03T19:27:03.892809Z,2023-05-03T20:10:47.194737Z
CmoH8mRSulkhVQApA5tmAg==,B,2023-05-03,1,2023-05-03T19:48:01.027466Z,2023-05-03T20:04:00.238304Z
CmoH8mRSwDgh4gAsA6lwAg==,A,2023-05-03,1,2023-05-03T20:15:01.648279Z,2023-05-03T20:42:50.530439Z
CmoH8mRSxM0hBAAhA59dAg==,A,2023-05-03,1,2023-05-03T20:32:38.772045Z,2023-05-03T20:59:12.733229Z
CmoH8mRSyu4hCwAfA6ufAg==,A,2023-05-03,1,2023-05-03T20:59:11.356161Z,2023-05-03T21:43:38.815111Z
CmoH8mRSzHAhIgAiA7PNAg==,B,2023-05-03,1,2023-05-03T21:05:52.666600Z,2023-05-03T21:14:25.890477Z
CmoH8mRSzqAhDwAjA7DsAg==,A,2023-05-03,1,2023-05-03T21:14:53.227117Z,2023-05-03T21:22:43.160976Z
CmoLIWRSNGioAwAeAwV2Ag==,B,2023-05-03,1,2023-05-03T10:16:36.185979Z,2023-05-03T10:26:34.157364Z
CmoLIWRSNOWpxwAtAwVJAg==,B,2023-05-03,1,2023-05-03T10:18:33.938242Z,2023-05-03T10:30:17.365704Z
CmoLIWRSNlCoKgAfAwi6Ag==,A,2023-05-03,1,2023-05-03T10:25:10.872368Z,2023-05-03T10:34:06.170494Z
CmoLIWRSNryoYgAqAwoYAg==,B,2023-05-03,1,2023-05-03T10:27:01.749971Z,2023-05-03T10:43:40.197385Z
CmoLIWRSNu+pCQArAwtlAg==,A,2023-05-03,1,2023-05-03T10:27:21.267305Z,2023-05-03T10:41:26.247046Z
CmoLIWRSO+6pxwAtAxCmAg==,B,2023-05-03,1,2023-05-03T10:51:14.174771Z,2023-05-03T11:13:14.157776Z
CmoLIWRSOFioLAAjAwvSAg==,B,2023-05-03,1,2023-05-03T10:37:58.413106Z,2023-05-03T10:44:18.156551Z
CmoLIWRSOOGoYgAqAw2EAg==,B,2023-05-03,1,2023-05-03T10:36:50.379105Z,2023-05-03T11:35:37.315771Z
CmoLIWRSOOGoYgAqAw2EAg==,B,2023-05-03,2,2023-05-03T14:57:02.636085Z,2023-05-03T15:23:47.241760Z
CmoLIWRSOOGoYgAqAw2EAg==,B,2023-05-04,3,2023-05-04T05:20:53.547974Z,2023-05-04T05:48:17.574568Z
CmoLIWRSOOGoYgAqAw2EAg==,B,2023-05-04,4,2023-05-04T06:28:10.127116Z,2023-05-04T07:18:40.321224Z
CmoLIWRSOZWoUQAmAw3iAg==,A,2023-05-03,1,2023-05-03T10:38:18.064784Z,2023-05-03T10:44:14.029106Z
CmoLIWRSOrOoZQApAxD7Ag==,A,2023-05-03,1,2023-05-03T10:43:10.107361Z,2023-05-03T10:50:19.822594Z
CmoLIWRSOwqnpgAlAxFnAg==,A,2023-05-03,1,2023-05-03T10:46:47.332825Z,2023-05-03T10:58:19.670254Z
CmoLIWRSPbGoFAAhAxcyAg==,A,2023-05-03,1,2023-05-03T11:00:09.575386Z,2023-05-03T11:20:12.001376Z
CmoLIWRSPdSpxwAtAxT4Ag==,B,2023-05-03,1,2023-05-03T10:56:58.001944Z,2023-05-03T11:05:49.091536Z
CmoLIWRSPlyoFAAhAxguAg==,B,2023-05-03,1,2023-05-03T10:58:43.384945Z,2023-05-03T11:05:08.621193Z
CmoOeGRS3+h+6AAiAwnvAg==,B,2023-05-03,1,2023-05-03T22:28:21.319553Z,2023-05-03T22:35:43.076584Z
CmoOeGRS6bR+ywAfAxVLAg==,A,2023-05-03,1,2023-05-03T23:12:20.251421Z,2023-05-03T23:21:18.598923Z
CmoOlWRSQdMC0QAlAwYKAg==,A,2023-05-03,1,2023-05-03T11:14:31.648259Z,2023-05-03T11:20:39.326452Z
CmoOlWRSQl0C5AAmAwdaAg==,B,2023-05-03,1,2023-05-03T11:18:46.331816Z,2023-05-03T12:56:39.429973Z
