user_id,install_date,onboarding,start_screen
7fa23689,2019-10-04,control,test
960419de,2019-10-01,test,test
a03681f4,2019-10-07,control,control
fafd1686,2019-10-02,test,test
92b2db63,2019-10-07,test,control
9941b075,2019-10-06,test,test
47a118c1,2019-10-21,control,test
dcf27227,2019-10-15,control,test
eec0397e,2019-10-27,control,control
56fb4560,2019-10-31,control,control
6dd769c7,2019-10-12,control,test
7edbeba8,2019-10-14,test,control
14652f6c,2019-10-13,test,test
e0f75da6,2019-10-22,test,control
ceeeee50,2019-10-11,test,control
a53f5153,2019-10-31,test,test
ec1d058a,2019-10-06,control,control
2ce480d6,2019-10-10,test,test
583d9051,2019-10-30,control,test
0701f203,2019-10-30,control,test
8a1041ab,2019-10-15,test,test
7caf9395,2019-10-10,test,test
51ee871e,2019-10-01,control,test
35210eb2,2019-10-20,test,test
18945b89,2019-10-18,control,control
26ea5baf,2019-10-27,control,control
2a471c09,2019-10-22,test,test
db93c7e9,2019-10-29,test,test
39c67f12,2019-10-12,control,test
6b6115a2,2019-10-30,test,test
e551b289,2019-10-31,test,control
12c920c8,2019-10-26,test,test
775df0c4,2019-10-04,control,test
8c291d6e,2019-10-19,control,test
1d8c7f98,2019-10-15,test,test
7323cfac,2019-10-22,test,control
e5f9ef8c,2019-10-19,control,control
2f4f8f5b,2019-10-11,control,test
d130bfa6,2019-10-03,control,control
f1cb82b9,2019-10-25,control,test
c4312726,2019-10-15,test,test
5447c258,2019-10-24,control,control
1fb00044,2019-10-16,control,test
45d60324,2019-10-25,control,control
1ec862f7,2019-10-29,control,control
cc73fe07,2019-10-03,test,test
617c463c,2019-10-11,test,control
74ff5cae,2019-10-20,control,control
ed1ceacd,2019-10-03,control,test
97ef6752,2019-10-31,control,control
efe86f90,2019-10-29,control,test
8710e3cd,2019-10-17,test,control
4475cfd3,2019-10-26,control,test
7a3e4bb9,2019-10-25,test,control
6f0a2d58,2019-10-13,test,test
dc95405a,2019-10-19,control,control
7902ebc7,2019-10-20,test,test
be109e27,2019-10-21,test,test
655beb71,2019-10-07,test,control
190bbb97,2019-10-19,control,control
af672127,2019-10-22,control,test
f59b114f,2019-10-31,test,test
e07d899c,2019-10-22,test,test
19810f79,2019-10-25,control,control
76cdabaa,2019-10-22,test,test
5d1aa9d0,2019-10-14,control,control
cc772f44,2019-10-25,test,test
4ca0d31a,2019-10-21,control,test
05fe608f,2019-10-08,control,control
9adddd72,2019-10-30,test,control
2d991a45,2019-10-15,test,control
0a7e2bad,2019-10-27,control,control
e4dc2350,2019-10-08,control,control
f67bb4e6,2019-10-03,test,test
1819527b,2019-10-13,control,control
007571da,2019-10-03,test,control
1d011b98,2019-10-07,test,test
e4132310,2019-10-20,test,test
a24d2a26,2019-10-07,test,test
27d5d0a9,2019-10-27,test,test
1d82518a,2019-10-26,control,control
954c8888,2019-10-15,control,test
a0e6813d,2019-10-19,test,control
78cba6af,2019-10-16,test,control
6091747e,2019-10-29,control,control
ce29e796,2019-10-16,test,test
c415c3d6,2019-10-10,test,control
5ce854fe,2019-10-06,control,test
3328dfac,2019-10-27,test,test
343e6147,2019-10-29,control,control
1640d213,2019-10-29,control,test
18673c35,2019-10-30,test,control
b0b67ed7,2019-10-26,control,control
ae3991d1,2019-10-06,test,test
a502318f,2019-10-18,control,control
22ef33cd,2019-10-09,control,control
3cf52e01,2019-10-12,test,test
d129054f,2019-10-02,test,control
ed86c673,2019-10-16,control,control
0c71cd6d,2019-10-20,control,test
24762871,2019-10-04,test,control
bf0a81f0,2019-10-16,control,test
d6a3e8f7,2019-10-04,control,test
d64d97ab,2019-10-06,control,control
206a7a6d,2019-10-13,test,control
98e6509b,2019-10-30,control,control
07eaf67a,2019-10-26,control,control
f79c74d8,2019-10-07,test,control
7faf093c,2019-10-27,test,test
9a453dbc,2019-10-10,control,control
6c297585,2019-10-11,test,control
8c260998,2019-10-21,test,control
f4b0e283,2019-10-07,control,control
b7319486,2019-10-20,test,test
619fbd26,2019-10-13,test,control
171bfe3f,2019-10-18,control,test
ec63366c,2019-10-29,control,test
34aac8ed,2019-10-20,test,control
a3969856,2019-10-25,control,control
cf5dfe86,2019-10-05,control,test
30b81d0c,2019-10-31,test,control
48a2d1b5,2019-10-31,control,test
34fea886,2019-10-12,test,test
db817e62,2019-10-16,control,test
6b0480d5,2019-10-24,test,test
7bd80ad6,2019-10-18,test,control
8bfaecb9,2019-10-22,test,control
2f10a34c,2019-10-05,control,control
a62607dd,2019-10-26,control,test
1a97bdfe,2019-10-27,control,control
6d3073a7,2019-10-23,control,test
3f1f68a0,2019-10-15,control,test
835b8524,2019-10-01,control,control
54814f5e,2019-10-04,control,test
4b60b46a,2019-10-14,control,control
d0ec7188,2019-10-23,control,control
9b5d91f3,2019-10-29,test,control
7e2e73d9,2019-10-18,control,control
d7529169,2019-10-07,test,control
9464a17d,2019-10-30,test,control
d12f5255,2019-10-30,control,test
9bcacb08,2019-10-08,control,control
9fc182a3,2019-10-12,test,control
cf7b7ce4,2019-10-25,test,control
7b26bdaf,2019-10-01,test,test
155ab88c,2019-10-03,control,test
da62ed5f,2019-10-06,control,test
720023bf,2019-10-08,test,test
e9dd836b,2019-10-23,test,control
43191f8d,2019-10-14,control,test
f1b86cf4,2019-10-14,control,test
7bf9071c,2019-10-26,control,control
9b657409,2019-10-17,control,test
98bd7ca0,2019-10-25,control,test
f50c4be0,2019-10-16,control,control
67c353f0,2019-10-29,test,control
ffc7afce,2019-10-25,control,test
e3975ca9,2019-10-08,test,test
958431e4,2019-10-17,control,test
143183d8,2019-10-02,test,test
cdefd7d1,2019-10-10,test,control
46320f80,2019-10-04,control,control
aa8e9ab9,2019-10-03,control,test
7636a16d,2019-10-06,control,control
bc97d07c,2019-10-16,test,test
10afdc7e,2019-10-16,test,control
00fa288b,2019-10-19,control,test
cb760112,2019-10-28,test,control
bbf9f1e1,2019-10-15,control,control
07f77c89,2019-10-07,test,test
068a348f,2019-10-09,test,test
7f64d7a8,2019-10-05,control,control
a78be028,2019-10-26,test,control
6e20e318,2019-10-27,control,test
5d24b812,2019-10-27,test,test
08f19a83,2019-10-10,control,control
6b136988,2019-10-23,control,test
a13eab51,2019-10-27,test,test
ec3644ac,2019-10-31,test,test
9e4659c5,2019-10-16,test,control
bf9c204f,2019-10-03,control,control
4a724b43,2019-10-23,test,control
e877f3e2,2019-10-29,control,test
3f881d42,2019-10-31,control,test
52341aec,2019-10-10,test,control
2c3033c1,2019-10-09,test,test
446c54f5,2019-10-03,test,control
34283459,2019-10-19,test,test
f7783fa8,2019-10-14,control,test
e40164ee,2019-10-05,control,control
302f7bad,2019-10-22,test,control
9f17bb0f,2019-10-13,control,control
bcdef59c,2019-10-02,test,control
a496c81d,2019-10-07,test,test
4e00de4e,2019-10-28,test,control
fda9c781,2019-10-14,control,test
b1071677,2019-10-21,control,test
c26c2f8e,2019-10-12,control,control
376d61eb,2019-10-27,control,test
14d9cd0d,2019-10-18,test,test
90b5cabb,2019-10-08,control,control
5f40f950,2019-10-09,test,control
a1f921c3,2019-10-27,test,control
5adb0feb,2019-10-23,test,test
49372e0d,2019-10-23,test,test
22c43d7c,2019-10-18,test,test
6f1ab7b9,2019-10-31,control,control
547bffc2,2019-10-17,control,control
2131eccb,2019-10-15,test,control
e1acb168,2019-10-11,control,control
f0ecfce0,2019-10-09,control,test
c631beb6,2019-10-02,control,test
49755fa7,2019-10-15,control,test
e8d8c37e,2019-10-25,test,control
b9fefeec,2019-10-20,control,test
764d021e,2019-10-17,control,control
ef076ee0,2019-10-06,control,test
db7057f9,2019-10-18,test,test
3ad7eb64,2019-10-30,control,control
de6fff37,2019-10-21,test,test
92f76d34,2019-10-13,test,test
066b8fcd,2019-10-16,test,test
9bacc449,2019-10-19,control,test
2f13eb57,2019-10-28,test,control
196bf747,2019-10-01,control,test
2e4628bc,2019-10-18,control,test
30e2cab9,2019-10-15,test,control
abb6cbee,2019-10-09,control,control
0d58620a,2019-10-19,test,test
fe5a53f0,2019-10-23,control,test
2e1bf53d,2019-10-06,test,control
f64844b0,2019-10-20,test,test
6e62f72a,2019-10-27,control,test
12aad822,2019-10-10,control,control
866a7869,2019-10-28,control,control
aa90be46,2019-10-08,control,test
f04ed0f2,2019-10-25,test,test
9ca5a7fe,2019-10-10,control,test
8d577aa3,2019-10-26,test,test
c8743601,2019-10-14,test,control
e7ffa2e6,2019-10-21,test,control
4c95bd37,2019-10-17,control,control
1e3ca5a4,2019-10-08,control,test
ab684a87,2019-10-07,test,test
0b78f8c8,2019-10-17,test,control
741cbda2,2019-10-30,test,test
c85ba5ef,2019-10-06,test,test
ffc143d9,2019-10-30,test,test
a20a002b,2019-10-16,test,control
4ff84514,2019-10-24,control,test
6c72b510,2019-10-08,control,control
a746b91b,2019-10-08,test,test
f23abe4b,2019-10-20,test,test
901a32dd,2019-10-27,control,control
b1105e33,2019-10-06,test,test
7d2b4e82,2019-10-18,test,control
e5690188,2019-10-03,control,control
2e188360,2019-10-03,test,test
979fe89b,2019-10-20,control,test
5cafcff1,2019-10-06,test,control
ae3890ba,2019-10-19,test,test
8e1c3a80,2019-10-17,test,control
38a95226,2019-10-31,test,test
d3cb16cf,2019-10-30,control,test
7adaf639,2019-10-09,test,control
ea292182,2019-10-06,control,test
525292a6,2019-10-10,control,test
426a5bc4,2019-10-28,test,control
e26e536b,2019-10-18,test,test
7adc775f,2019-10-05,test,test
ecb2aa40,2019-10-08,test,control
70ce835c,2019-10-26,test,control
b82c60f2,2019-10-31,test,test
599fead0,2019-10-03,control,test
3e8d7763,2019-10-10,test,test
4fe4b5b6,2019-10-30,test,control
fe0836c5,2019-10-10,test,control
a4e2082c,2019-10-28,test,control
d5b791cb,2019-10-12,test,control
683cfc3a,2019-10-06,control,control
5d0454ac,2019-10-09,test,control
363d6e77,2019-10-12,control,test
513e9a21,2019-10-22,control,control
7e821faa,2019-10-07,test,test
d4c69888,2019-10-25,test,control
4da04ae0,2019-10-31,control,control
e4a4dc40,2019-10-10,test,control
a268d0b6,2019-10-24,control,control
3ef0ebb2,2019-10-24,control,control
1583df77,2019-10-02,control,control
7e11ace9,2019-10-04,test,test
b05378c6,2019-10-24,control,test
c01a168b,2019-10-23,control,test
e0b54132,2019-10-08,control,control
7b196ae5,2019-10-12,test,test
6905dc1a,2019-10-23,test,test
5df3077e,2019-10-28,control,test
6b716517,2019-10-13,control,test
415d07a8,2019-10-07,test,test
07827174,2019-10-09,control,control
fd5cc7f3,2019-10-12,control,test
eecbd84f,2019-10-18,control,test
4e62a761,2019-10-30,test,test
ad4f8fc3,2019-10-09,control,test
851796cf,2019-10-20,test,test
1466caee,2019-10-03,control,control
1d864418,2019-10-19,control,test
ef758430,2019-10-28,control,test
11df5766,2019-10-02,control,test
ce7a4649,2019-10-07,test,control
5ac4be31,2019-10-30,control,test
c5707da1,2019-10-02,control,test
7c7a603b,2019-10-03,test,control
f500b444,2019-10-19,test,control
7be55fb7,2019-10-13,test,test
fb00366f,2019-10-31,control,control
e55f4591,2019-10-07,test,test
ff31d73e,2019-10-25,control,control
faf3cffb,2019-10-26,control,test
e59de1da,2019-10-07,test,control
0f56ba62,2019-10-09,control,test
377a0de2,2019-10-24,test,test
ac04a838,2019-10-16,test,control
ebf6ac5c,2019-10-22,control,test
ee235ff3,2019-10-25,control,test
d0828c56,2019-10-04,test,test
d60d8b85,2019-10-31,test,test
165e06c9,2019-10-04,control,test
345d61bd,2019-10-30,control,test
8bda6fa5,2019-10-15,test,control
71233071,2019-10-24,test,test
d6a53eb9,2019-10-01,control,control
3d506951,2019-10-06,control,control
98b34a34,2019-10-21,control,control
48b2882b,2019-10-19,control,test
a10cc087,2019-10-01,control,control
65308f81,2019-10-30,control,test
e6a9e13b,2019-10-12,test,control
a76196fe,2019-10-12,control,test
b0911fe1,2019-10-03,control,control
48315075,2019-10-20,control,test
df7e8cba,2019-10-03,test,test
5bf6076e,2019-10-21,test,control
ad6e4a79,2019-10-07,control,control
f1e8689d,2019-10-16,control,test
993fda72,2019-10-05,test,test
60117ff5,2019-10-16,control,test
9bb202e3,2019-10-09,test,control
83c1cf59,2019-10-30,control,test
f44b5578,2019-10-15,test,test
73e93b4f,2019-10-24,control,test
7da64da3,2019-10-20,test,control
80927453,2019-10-31,test,test
67fa3511,2019-10-12,control,test
0947b49f,2019-10-04,test,control
ca711b8d,2019-10-03,control,control
0c6e203f,2019-10-23,test,test
46413d7d,2019-10-05,control,control
d127fab0,2019-10-09,control,test
dfddd296,2019-10-09,test,control
373e1189,2019-10-30,control,control
344a5371,2019-10-07,control,control
0cf490cc,2019-10-23,control,control
81a2b511,2019-10-09,test,test
d7e292c6,2019-10-02,test,control
30703e57,2019-10-08,control,control
9d766c2b,2019-10-17,control,control
0c551a3d,2019-10-16,control,test
59977c1f,2019-10-17,control,test
7bbe8574,2019-10-09,control,test
304740df,2019-10-14,test,test
f36f6343,2019-10-27,control,control
8922f7e6,2019-10-11,control,control
de6ac5c3,2019-10-25,test,test
4ed24c42,2019-10-17,control,control
21426971,2019-10-28,test,test
c522bd63,2019-10-16,test,test
1950a267,2019-10-24,control,test
2be2462b,2019-10-17,test,test
c2ceb077,2019-10-29,test,control
01002972,2019-10-10,test,control
a6edfd06,2019-10-31,control,control
17975f7e,2019-10-14,test,control
c140444a,2019-10-24,test,test
9809bd49,2019-10-24,test,test
eaaa5907,2019-10-17,test,test
09b4b1ba,2019-10-05,test,control
9d645e18,2019-10-19,test,test
bb4e405d,2019-10-12,control,test
a2b570f9,2019-10-13,control,test
5b798b44,2019-10-02,test,test
d5f83221,2019-10-22,control,control
0d32a820,2019-10-26,control,control
7f258954,2019-10-29,control,control
18237cb1,2019-10-16,control,test
64de4773,2019-10-12,control,test
92770152,2019-10-15,control,control
2428ced0,2019-10-25,control,test
5e718fd7,2019-10-13,test,control
e89e7591,2019-10-10,control,test
23789ffa,2019-10-08,control,test
9be14f12,2019-10-23,control,control
03072999,2019-10-15,control,test
b6adef4f,2019-10-15,test,control
1f8e1387,2019-10-15,test,test
40603292,2019-10-07,control,control
23d2357e,2019-10-14,test,test
b8ccf2c0,2019-10-17,test,control
b661f1e5,2019-10-14,control,control
0453089a,2019-10-06,control,test
3f6e8da2,2019-10-23,test,control
883ca719,2019-10-13,test,control
7043b7d4,2019-10-10,control,control
ddff8f32,2019-10-13,control,test
1242dbfd,2019-10-21,test,test
405c4afb,2019-10-05,control,control
98d09e3d,2019-10-12,control,control
d00d9010,2019-10-31,control,control
fa11f7df,2019-10-28,control,test
e5da69a4,2019-10-30,control,control
b0d12991,2019-10-15,test,control
2a2544da,2019-10-17,control,test
ee6ec15d,2019-10-04,control,test
c8fd1f43,2019-10-07,control,test
e1b59cdf,2019-10-26,test,control
65d594aa,2019-10-27,control,test
ef746276,2019-10-31,test,test
b3e9260f,2019-10-13,test,control
6aa3b0b9,2019-10-05,control,test
a3c0b7e7,2019-10-12,test,test
d24c1229,2019-10-26,control,control
d5c5cc42,2019-10-05,test,control
541a394f,2019-10-27,test,test
0d1c77ac,2019-10-25,control,test
ef7d3667,2019-10-10,test,control
0fda717e,2019-10-23,control,test
ec451d2d,2019-10-24,test,test
eb33dfbb,2019-10-17,test,test
45ac49f3,2019-10-30,test,control
b6e0a7cf,2019-10-17,test,test
04b90ee7,2019-10-26,control,test
c8ae9d86,2019-10-29,control,test
d150e4bd,2019-10-05,test,test
641a5bd8,2019-10-23,control,control
07768e05,2019-10-12,control,test
16289b89,2019-10-18,control,control
91904db5,2019-10-17,control,control
a1f69a18,2019-10-22,control,control
e725bae3,2019-10-25,test,control
051ac25e,2019-10-26,test,test
f9c3928b,2019-10-04,control,test
9da1f31d,2019-10-13,control,test
a132ac15,2019-10-08,test,control
a36e740f,2019-10-11,control,test
a2000977,2019-10-30,control,control
f6091388,2019-10-16,test,control
2c3d65b2,2019-10-15,test,test
8007b268,2019-10-19,control,control
f957df4e,2019-10-19,control,test
799a04c7,2019-10-28,test,test
a4d44c50,2019-10-07,test,control
a1094cce,2019-10-09,control,control
35d17727,2019-10-07,control,control
e38f07b3,2019-10-10,control,test
107982f3,2019-10-18,test,control
be5f1726,2019-10-24,control,control
2a2f709b,2019-10-16,control,test
039bb66b,2019-10-09,test,test
c04fcaa2,2019-10-22,control,control
ea5057e1,2019-10-10,test,control
3b9ee4e3,2019-10-04,control,test
3706006e,2019-10-01,control,control
d31d924e,2019-10-28,test,test
319ad1ef,2019-10-30,test,test
2f0c5521,2019-10-04,control,control
de11f0af,2019-10-26,test,test
58ddd132,2019-10-17,test,control
41cb2a7c,2019-10-12,test,control
d67f9813,2019-10-31,test,test
a0f505c8,2019-10-07,test,test
3ea37f67,2019-10-16,control,test
d5b0bad9,2019-10-20,control,test
07b8cd3b,2019-10-11,control,control
1eaa2fa3,2019-10-24,control,control
0d3fc48f,2019-10-09,control,test
daa3c96d,2019-10-11,control,test
ea2b20af,2019-10-04,test,control
b0de3bde,2019-10-04,test,control
962ec1e4,2019-10-30,test,test
9cdcc46f,2019-10-15,test,test
be8457c9,2019-10-18,test,control
dbd74efb,2019-10-26,test,test
db568e53,2019-10-02,control,control
4834805f,2019-10-26,test,control
adf3206c,2019-10-22,control,test
fec773e1,2019-10-31,control,control
af662229,2019-10-22,control,control
0b679704,2019-10-30,test,test
138f8663,2019-10-04,control,control
3638c3d9,2019-10-29,control,control
f20535cb,2019-10-27,control,control
4288221a,2019-10-29,test,test
8d0ded49,2019-10-11,test,test
ff2a0160,2019-10-06,test,test
cb8cfb26,2019-10-24,control,test
1f40e04e,2019-10-27,test,test
7674cc29,2019-10-01,control,control
29c9b66b,2019-10-01,control,test
4b46b25b,2019-10-15,control,control
5dd81a6b,2019-10-19,test,control
fadc46cf,2019-10-12,control,control
3c5e8034,2019-10-02,test,test
5225c140,2019-10-27,control,control
9e00eecf,2019-10-16,test,control
80f937f3,2019-10-01,control,control
11b00c33,2019-10-07,test,test
9eb53671,2019-10-10,test,control
360578b6,2019-10-06,control,test
8d0422b9,2019-10-07,test,test
f441e0c3,2019-10-09,test,test
ac8e291b,2019-10-22,control,test
f4789468,2019-10-10,test,control
f2064c24,2019-10-04,test,test
a91cc887,2019-10-05,control,control
9f837563,2019-10-11,control,test
3644c24f,2019-10-21,test,control
650c0f82,2019-10-03,control,test
409a083b,2019-10-25,control,test
978ba290,2019-10-27,control,control
44b3889a,2019-10-17,control,test
025c2c1d,2019-10-03,control,control
3ab34d51,2019-10-03,control,test
3327be35,2019-10-13,test,test
243eafef,2019-10-10,control,control
c7578727,2019-10-30,control,test
e201ded3,2019-10-11,test,test
1981f1d0,2019-10-27,test,test
4d813ecd,2019-10-04,test,control
9cfed422,2019-10-20,control,test
40620be8,2019-10-25,test,control
eec8430b,2019-10-31,test,test
12b140d3,2019-10-19,control,control
b10a63af,2019-10-05,test,control
2149c803,2019-10-13,test,test
55a9ac86,2019-10-28,control,test
d8b4a502,2019-10-26,test,test
eed77715,2019-10-30,test,test
94ffb182,2019-10-27,control,control
eff1f14d,2019-10-19,test,test
d7569bd5,2019-10-09,test,test
733f55a5,2019-10-22,control,test
f2fe2d13,2019-10-05,test,test
3eff801e,2019-10-29,control,control
85ce44b2,2019-10-11,test,control
b446eae3,2019-10-03,control,test
6b571798,2019-10-26,test,test
3b63b391,2019-10-17,control,control
1f582a43,2019-10-23,test,control
8c806490,2019-10-17,control,control
e5768a50,2019-10-20,control,control
ee1723c7,2019-10-22,test,control
5337d746,2019-10-11,control,test
717311df,2019-10-05,test,control
6bcee3f9,2019-10-04,control,control
