userId,date,deviceCategory,sourceMedium,experimentVariant,clickButtonOnMain,sessionDuration
1703,2019-11-24,mobile,maz.com / referral,1,0,"146,8377287"
1704,2019-11-24,mobile,google / organic,1,0,"143,1798038"
1705,2019-11-24,mobile,maz.com / referral,0,0,"125,0558249"
1706,2019-11-24,mobile,google / cpc,1,0,"136,2786266"
1707,2019-11-24,mobile,google / organic,1,0,"134,1057582"
1708,2019-11-24,desktop,google / organic,0,0,"113,0384353"
1709,2019-11-24,mobile,bernum.com / referral,1,0,"151,6402809"
1710,2019-11-24,mobile,google / organic,1,0,"139,8022304"
1711,2019-11-24,mobile,maz.com / referral,0,0,"126,0111018"
1712,2019-11-24,desktop,(direct) / (none),1,0,"130,38943"
1713,2019-11-24,desktop,maz.com / referral,0,0,"124,9427132"
1714,2019-11-24,tablet,maz.com / referral,0,0,"113,1770886"
1715,2019-11-24,mobile,google / organic,1,0,"137,112374"
1716,2019-11-24,mobile,bernum.com / referral,1,0,"124,7191853"
1717,2019-11-24,desktop,google / organic,0,0,"126,5711012"
1718,2019-11-24,mobile,(direct) / (none),0,0,"119,9045387"
1719,2019-11-24,mobile,google / organic,0,0,"127,5355381"
1720,2019-11-24,desktop,bernum.com / referral,0,0,"123,6810137"
1721,2019-11-24,desktop,bernum.com / referral,0,0,"120,2694182"
1722,2019-11-24,mobile,maz.com / referral,1,0,"123,6353807"
1723,2019-11-24,mobile,maz.com / referral,1,0,"132,7882224"
1724,2019-11-24,desktop,maz.com / referral,0,0,"110,5624698"
1725,2019-11-24,desktop,maz.com / referral,1,0,"131,9597771"
1726,2019-11-24,tablet,maz.com / referral,1,0,"127,6527613"
1727,2019-11-24,mobile,google / organic,0,0,"118,4588657"
1728,2019-11-24,mobile,maz.com / referral,0,0,"132,9649957"
1729,2019-11-24,mobile,maz.com / referral,1,0,"123,4646603"
1730,2019-11-24,mobile,maz.com / referral,0,0,"117,1648335"
1731,2019-11-24,mobile,(direct) / (none),1,0,"147,7093805"
1732,2019-11-24,desktop,maz.com / referral,1,0,"134,138567"
1733,2019-11-23,mobile,maz.com / referral,0,0,"120,5031122"
1734,2019-11-23,mobile,google / cpc,0,0,"122,3710797"
1735,2019-11-23,mobile,google / organic,0,0,"118,197352"
1736,2019-11-23,desktop,(direct) / (none),0,0,"116,4969084"
1737,2019-11-23,desktop,maz.com / referral,1,0,"136,3612288"
1738,2019-11-23,mobile,maz.com / referral,0,0,"122,2258011"
1739,2019-11-23,mobile,google / cpc,0,0,"116,7815534"
1740,2019-11-23,mobile,maz.com / referral,1,0,"113,4496334"
1741,2019-11-23,mobile,bernum.com / referral,0,0,"116,1978179"
1742,2019-11-23,desktop,(direct) / (none),1,0,"152,074654"
1743,2019-11-23,mobile,(direct) / (none),1,0,"139,2935455"
1744,2019-11-23,mobile,maz.com / referral,0,0,"118,1849924"
1745,2019-11-23,desktop,(direct) / (none),1,0,"144,275112"
1746,2019-11-23,desktop,maz.com / referral,1,0,"125,3390447"
1747,2019-11-23,desktop,maz.com / referral,0,0,"116,8232362"
1748,2019-11-23,desktop,maz.com / referral,0,0,"110,7753095"
1749,2019-11-23,desktop,maz.com / referral,1,0,"141,7709248"
1750,2019-11-23,mobile,maz.com / referral,1,0,"145,77502"
1751,2019-11-23,mobile,maz.com / referral,0,0,"120,098635"
1752,2019-11-23,tablet,maz.com / referral,1,0,"131,0824336"
1753,2019-11-23,mobile,maz.com / referral,0,0,"117,9169221"
1754,2019-11-23,mobile,maz.com / referral,0,0,"118,9765112"
1755,2019-11-23,mobile,bernum.com / referral,0,0,"127,3500448"
1756,2019-11-23,mobile,maz.com / referral,1,0,"134,4609698"
1757,2019-11-23,mobile,google / cpc,1,0,"133,820639"
1758,2019-11-23,mobile,google / cpc,0,0,"115,7392285"
1759,2019-11-23,mobile,maz.com / referral,1,0,"122,7212055"
1760,2019-11-23,mobile,(direct) / (none),0,0,"123,3426887"
1761,2019-11-23,desktop,maz.com / referral,0,0,"118,5572933"
1762,2019-11-23,tablet,maz.com / referral,1,0,"124,1422572"
1763,2019-11-23,mobile,google / cpc,1,0,"131,5611509"
1764,2019-11-23,desktop,(direct) / (none),1,0,"152,1667968"
1765,2019-11-23,mobile,maz.com / referral,1,0,"135,3973269"
1766,2019-11-23,desktop,maz.com / referral,0,0,"116,6443221"
1767,2019-11-23,mobile,google / organic,1,0,"125,01454"
1768,2019-11-23,mobile,maz.com / referral,0,0,"117,8125731"
1769,2019-11-23,mobile,(direct) / (none),0,0,"114,146164"
1770,2019-11-23,mobile,maz.com / referral,1,0,"131,1223181"
1771,2019-11-23,mobile,maz.com / referral,1,0,"123,3483693"
1772,2019-11-23,mobile,maz.com / referral,0,0,"115,6780288"
1773,2019-11-23,mobile,google / cpc,1,0,"136,177523"
1774,2019-11-23,mobile,maz.com / referral,0,0,"125,0761059"
1775,2019-11-23,tablet,maz.com / referral,0,0,"120,9990278"
1776,2019-11-23,mobile,maz.com / referral,1,0,"133,8755418"
1777,2019-11-23,tablet,maz.com / referral,0,0,"126,2634369"
1778,2019-11-23,mobile,bernum.com / referral,1,0,"135,8360951"
1779,2019-11-23,mobile,maz.com / referral,1,0,"131,6978802"
1780,2019-11-23,mobile,maz.com / referral,1,0,"136,6777751"
1781,2019-11-23,tablet,maz.com / referral,1,0,"134,5359091"
1782,2019-11-23,desktop,google / organic,1,0,"132,1181134"
1783,2019-11-23,mobile,maz.com / referral,1,0,"122,3541919"
1784,2019-11-23,desktop,(direct) / (none),0,0,"126,5285792"
1785,2019-11-23,mobile,maz.com / referral,0,0,"121,5246123"
1786,2019-11-23,mobile,google / cpc,1,0,"136,5515655"
1787,2019-11-23,mobile,google / cpc,1,0,"113,485617"
1788,2019-11-23,mobile,maz.com / referral,1,0,"144,455273"
1789,2019-11-23,mobile,maz.com / referral,0,0,"116,4096826"
1790,2019-11-23,mobile,google / cpc,1,0,"152,6669962"
1791,2019-11-23,mobile,(direct) / (none),0,0,"126,9360786"
1792,2019-11-23,mobile,google / cpc,0,0,"117,6860063"
1793,2019-11-23,desktop,(direct) / (none),1,0,"126,4156026"
1794,2019-11-23,desktop,maz.com / referral,1,0,"138,8160525"
1795,2019-11-23,mobile,google / cpc,1,0,"122,6840639"
1796,2019-11-23,mobile,google / cpc,1,0,"129,703915"
1797,2019-11-23,mobile,google / cpc,1,0,"116,1843577"
1798,2019-11-23,mobile,google / organic,0,0,"121,6028151"
1799,2019-11-23,mobile,maz.com / referral,0,0,"127,8783259"
1800,2019-11-23,mobile,maz.com / referral,1,0,"126,0840852"
1801,2019-11-23,mobile,maz.com / referral,1,0,"119,3662124"
1802,2019-11-23,desktop,google / organic,0,0,"127,0670272"
1803,2019-11-23,mobile,google / organic,0,0,"125,4851029"
1804,2019-11-23,mobile,google / cpc,0,0,"115,9094031"
1805,2019-11-23,mobile,maz.com / referral,1,0,"134,7890958"
1806,2019-11-23,mobile,google / cpc,0,0,"119,8706557"
1807,2019-11-23,mobile,google / cpc,1,0,"143,8121506"
1808,2019-11-23,desktop,maz.com / referral,0,0,"123,3786167"
1809,2019-11-23,desktop,google / organic,1,0,"141,4760677"
1810,2019-11-23,desktop,maz.com / referral,1,0,"146,4955873"
1811,2019-11-23,mobile,maz.com / referral,1,0,"138,7268767"
1812,2019-11-23,desktop,(direct) / (none),0,0,"115,5646436"
1813,2019-11-23,mobile,bernum.com / referral,0,0,"114,9282119"
1814,2019-11-23,desktop,youtube / fastpeoplesearchvideo,0,0,"119,9429719"
1815,2019-11-23,tablet,maz.com / referral,0,0,"116,9695349"
1816,2019-11-23,desktop,maz.com / referral,1,0,"155,0539913"
1817,2019-11-23,desktop,maz.com / referral,0,0,"128,6671434"
1818,2019-11-23,mobile,google / cpc,0,0,"113,2732821"
1819,2019-11-23,desktop,maz.com / referral,0,0,"122,6697392"
1820,2019-11-23,mobile,(direct) / (none),1,0,"134,6978209"
1821,2019-11-23,desktop,google / organic,1,0,"125,9554555"
1822,2019-11-23,mobile,maz.com / referral,1,0,"134,7066535"
1823,2019-11-23,desktop,google / organic,1,0,"130,1321319"
1824,2019-11-23,mobile,bernum.com / referral,0,0,"113,9002805"
1825,2019-11-23,mobile,maz.com / referral,0,0,"116,7479075"
1826,2019-11-23,mobile,maz.com / referral,1,0,"157,5937205"
1827,2019-11-23,mobile,google / cpc,0,0,"122,7634456"
1828,2019-11-23,mobile,google / cpc,1,0,"151,5226123"
1829,2019-11-23,desktop,maz.com / referral,1,0,"127,0777173"
1830,2019-11-23,mobile,google / cpc,1,0,"133,145292"
1831,2019-11-23,mobile,maz.com / referral,1,0,"127,0105987"
1832,2019-11-23,mobile,google / organic,1,0,"126,5427727"
1833,2019-11-23,mobile,google / organic,1,0,"136,8069438"
1834,2019-11-23,desktop,bernum.com / referral,1,0,"145,7041966"
1835,2019-11-23,mobile,maz.com / referral,1,0,"141,2440937"
1836,2019-11-23,mobile,google / cpc,1,0,"140,972528"
1837,2019-11-23,mobile,maz.com / referral,1,0,"129,3289388"
1838,2019-11-23,desktop,maz.com / referral,1,0,"125,5406622"
1839,2019-11-23,mobile,maz.com / referral,0,0,"128,0193556"
1840,2019-11-23,mobile,google / cpc,1,0,"136,3677631"
1841,2019-11-23,desktop,bing / cpc,1,0,"109,9414414"
1842,2019-11-23,desktop,bernum.com / referral,0,0,"124,564773"
1843,2019-11-23,mobile,google / cpc,1,0,"129,7722505"
1844,2019-11-23,mobile,maz.com / referral,1,0,"141,7570321"
1845,2019-11-23,mobile,maz.com / referral,0,0,"121,8521316"
1846,2019-11-23,mobile,google / cpc,1,0,"133,0765128"
1847,2019-11-23,mobile,google / organic,1,0,"140,122637"
1848,2019-11-23,desktop,maz.com / referral,1,0,"148,4500598"
1849,2019-11-23,mobile,google / cpc,1,0,"135,2276603"
1850,2019-11-23,mobile,google / cpc,0,0,"119,7441206"
1851,2019-11-23,mobile,google / cpc,1,0,"133,756134"
1852,2019-11-23,desktop,google / organic,1,0,"112,9803999"
1853,2019-11-23,mobile,maz.com / referral,1,0,"130,5150013"
1854,2019-11-23,mobile,(direct) / (none),0,0,"127,370763"
1855,2019-11-23,mobile,bernum.com / referral,0,0,"118,1225927"
1856,2019-11-23,mobile,maz.com / referral,1,0,"134,0430625"
1857,2019-11-23,mobile,google / cpc,0,0,"110,0385166"
1858,2019-11-23,mobile,maz.com / referral,0,0,"112,9527039"
1859,2019-11-23,desktop,google / organic,1,0,"125,0923505"
1860,2019-11-23,mobile,maz.com / referral,0,0,"117,9844363"
1861,2019-11-23,mobile,google / cpc,0,0,"116,4098688"
1862,2019-11-23,mobile,google / organic,0,0,"120,2766971"
1863,2019-11-23,mobile,google / cpc,0,0,"124,512758"
1864,2019-11-23,desktop,(direct) / (none),0,0,"121,8973287"
1865,2019-11-23,mobile,maz.com / referral,1,0,"152,7334927"
1866,2019-11-23,mobile,maz.com / referral,1,0,"131,5204773"
1867,2019-11-23,mobile,maz.com / referral,0,0,"118,1171043"
1868,2019-11-23,desktop,maz.com / referral,1,0,"136,7647782"
1869,2019-11-23,mobile,maz.com / referral,0,0,"122,6911891"
1870,2019-11-23,desktop,maz.com / referral,0,0,"120,7147793"
1871,2019-11-23,mobile,maz.com / referral,0,0,"125,1539592"
1872,2019-11-23,desktop,bernum.com / referral,0,0,"130,5175108"
1873,2019-11-23,desktop,maz.com / referral,1,0,"136,841599"
1874,2019-11-23,mobile,google / cpc,0,0,"127,7511819"
1875,2019-11-23,mobile,google / cpc,0,0,"116,2966126"
1876,2019-11-23,mobile,google / organic,0,0,"125,9960218"
1877,2019-11-23,mobile,maz.com / referral,0,0,"121,9777862"
1878,2019-11-23,mobile,google / cpc,1,0,"134,0116415"
1879,2019-11-23,mobile,maz.com / referral,1,0,"133,6838421"
1880,2019-11-23,mobile,google / cpc,0,0,"115,3816982"
1881,2019-11-23,desktop,google / organic,0,0,"120,9923512"
1882,2019-11-23,desktop,(direct) / (none),0,0,"125,7841595"
1883,2019-11-23,mobile,google / organic,0,0,"115,560226"
1884,2019-11-23,desktop,maz.com / referral,1,0,"125,6907174"
1885,2019-11-23,tablet,maz.com / referral,0,0,"126,229049"
1886,2019-11-23,mobile,maz.com / referral,1,0,"134,5930621"
1887,2019-11-23,mobile,google / cpc,0,0,"122,0597218"
1888,2019-11-23,mobile,google / organic,0,0,"127,454044"
1889,2019-11-23,mobile,maz.com / referral,0,0,"112,731899"
1890,2019-11-23,mobile,(direct) / (none),0,0,"118,9776666"
1891,2019-11-23,mobile,google / organic,0,0,"122,8286585"
1892,2019-11-23,mobile,google / cpc,1,0,"146,637798"
1893,2019-11-23,desktop,maz.com / referral,0,0,"126,0448514"
1894,2019-11-23,mobile,bernum.com / referral,0,0,"123,0593952"
1895,2019-11-23,desktop,google / organic,0,0,"122,9038168"
1896,2019-11-23,desktop,(direct) / (none),0,0,"113,5635804"
1897,2019-11-23,desktop,google / organic,0,0,"117,9622558"
1898,2019-11-23,mobile,maz.com / referral,1,0,"144,9151771"
1899,2019-11-23,desktop,maz.com / referral,0,0,"123,5257229"
1900,2019-11-23,mobile,maz.com / referral,0,0,"116,2367956"
1901,2019-11-23,mobile,google / cpc,1,0,"122,1346807"
1902,2019-11-23,mobile,google / cpc,0,0,"118,2497875"
1903,2019-11-23,desktop,(direct) / (none),0,0,"131,4289002"
1904,2019-11-23,desktop,(direct) / (none),1,0,"122,3207476"
1905,2019-11-23,desktop,maz.com / referral,0,0,"128,2761032"
1906,2019-11-23,mobile,maz.com / referral,0,0,"119,7988235"
1907,2019-11-23,mobile,google / cpc,1,0,"130,5399678"
1908,2019-11-23,mobile,maz.com / referral,1,0,"125,4741451"
1909,2019-11-23,desktop,maz.com / referral,0,0,"113,3764074"
1910,2019-11-23,mobile,google / cpc,0,0,"121,337409"
1911,2019-11-23,mobile,maz.com / referral,1,0,"121,762152"
1912,2019-11-23,mobile,maz.com / referral,1,0,"113,1012282"
1913,2019-11-23,mobile,maz.com / referral,1,0,"135,1526183"
1914,2019-11-23,desktop,maz.com / referral,1,0,"150,0547019"
1915,2019-11-23,mobile,bernum.com / referral,1,0,"117,4286257"
1916,2019-11-23,tablet,maz.com / referral,1,0,"132,300118"
1917,2019-11-23,mobile,google / cpc,0,0,"121,534224"
1918,2019-11-23,mobile,google / cpc,1,0,"130,9702615"
1919,2019-11-23,desktop,(direct) / (none),0,0,"123,2920349"
1920,2019-11-23,mobile,google / cpc,1,0,"127,501184"
1921,2019-11-23,mobile,maz.com / referral,1,0,"130,9389646"
1922,2019-11-23,mobile,google / cpc,0,0,"112,7212518"
1923,2019-11-23,desktop,google / organic,1,0,"135,6558837"
1924,2019-11-23,mobile,google / cpc,0,0,"114,8230352"
1925,2019-11-23,mobile,bernum.com / referral,0,0,"107,3211109"
1926,2019-11-23,mobile,instagram.com / referral,0,0,"111,4159055"
1927,2019-11-23,mobile,maz.com / referral,1,0,"117,3468844"
1928,2019-11-23,mobile,maz.com / referral,1,0,"143,8406101"
1929,2019-11-23,desktop,(direct) / (none),0,0,"113,6380909"
1930,2019-11-23,desktop,bernum.com / referral,1,0,"134,2537636"
1931,2019-11-23,desktop,google / organic,0,0,"116,0811394"
1932,2019-11-23,mobile,google / cpc,1,0,"137,4264396"
1933,2019-11-23,mobile,google / cpc,1,0,"127,9666327"
1934,2019-11-23,mobile,google / cpc,0,0,"114,3673152"
1935,2019-11-23,mobile,google / cpc,0,0,"127,3427457"
1936,2019-11-23,mobile,(direct) / (none),0,0,"121,3142309"
1937,2019-11-23,mobile,google / organic,0,0,"120,2467324"
1938,2019-11-23,desktop,(direct) / (none),0,0,"117,9382053"
1939,2019-11-23,desktop,(direct) / (none),0,0,"117,3265507"
1940,2019-11-23,mobile,google / cpc,0,0,"120,2569484"
1941,2019-11-23,desktop,maz.com / referral,1,0,"146,1257715"
1942,2019-11-23,mobile,bernum.com / referral,0,0,"108,7852336"
1943,2019-11-23,mobile,maz.com / referral,0,0,"109,8131999"
1944,2019-11-23,mobile,bernum.com / referral,1,0,"138,6389171"
1945,2019-11-23,mobile,maz.com / referral,0,0,"117,0134416"
1946,2019-11-23,mobile,google / cpc,1,0,"133,0521495"
1947,2019-11-23,mobile,bernum.com / referral,1,0,"131,4121222"
1948,2019-11-23,mobile,maz.com / referral,1,0,"137,3737345"
1949,2019-11-23,desktop,google / organic,1,0,"145,2217853"
1950,2019-11-23,mobile,google / cpc,0,0,"112,5221854"
1951,2019-11-23,mobile,google / cpc,1,0,"138,6562634"
1952,2019-11-23,desktop,maz.com / referral,0,0,"117,3693252"
1953,2019-11-23,mobile,google / cpc,0,0,"116,4301682"
1954,2019-11-23,mobile,google / organic,1,0,"151,1575367"
1955,2019-11-23,desktop,(direct) / (none),1,0,"129,2047281"
1956,2019-11-23,mobile,maz.com / referral,1,0,"132,1209636"
1957,2019-11-23,mobile,google / cpc,1,0,"124,9455033"
1958,2019-11-23,tablet,maz.com / referral,1,0,"142,4722214"
1959,2019-11-23,desktop,bernum.com / referral,0,0,"119,0185354"
1960,2019-11-23,mobile,(direct) / (none),0,0,"114,4108999"
1961,2019-11-23,mobile,google / cpc,0,0,"123,5413904"
1962,2019-11-23,tablet,maz.com / referral,0,0,"115,8899834"
1963,2019-11-23,mobile,maz.com / referral,1,0,"115,3693091"
1964,2019-11-23,mobile,maz.com / referral,1,0,"113,9941178"
1965,2019-11-23,mobile,maz.com / referral,0,0,"124,4304428"
1966,2019-11-23,mobile,google / organic,0,0,"107,6633417"
1967,2019-11-23,mobile,google / organic,0,0,"118,6960099"
1968,2019-11-23,desktop,maz.com / referral,1,0,"139,4250575"
1969,2019-11-23,mobile,maz.com / referral,0,0,"119,1851481"
1970,2019-11-23,mobile,maz.com / referral,1,0,"142,9683094"
1971,2019-11-23,mobile,google / cpc,0,0,"120,8562807"
1972,2019-11-23,mobile,maz.com / referral,1,0,"120,8641124"
1973,2019-11-23,desktop,maz.com / referral,0,0,"121,04898"
1974,2019-11-23,tablet,maz.com / referral,1,0,"131,4658623"
1975,2019-11-23,desktop,(direct) / (none),1,0,"145,8045476"
1976,2019-11-23,mobile,maz.com / referral,0,0,"118,3028678"
1977,2019-11-23,desktop,bernum.com / referral,1,0,"143,9952086"
1978,2019-11-23,desktop,(direct) / (none),0,0,"120,9171789"
1979,2019-11-23,tablet,maz.com / referral,0,0,"121,1643149"
1980,2019-11-23,desktop,maz.com / referral,1,0,"133,6951938"
1981,2019-11-23,mobile,google / cpc,1,0,"133,1165931"
1982,2019-11-23,mobile,maz.com / referral,0,0,"126,8316781"
1983,2019-11-23,desktop,google / organic,0,0,"120,0075407"
1984,2019-11-23,mobile,bernum.com / referral,0,0,"115,0278922"
1985,2019-11-23,mobile,maz.com / referral,1,0,"144,5075108"
1986,2019-11-23,mobile,maz.com / referral,0,0,"118,6567989"
1987,2019-11-23,tablet,maz.com / referral,1,0,"120,3432299"
1988,2019-11-23,mobile,google / organic,0,0,"122,3489589"
1989,2019-11-23,mobile,maz.com / referral,1,0,"132,3197994"
1990,2019-11-23,mobile,google / organic,1,0,"136,0164017"
1991,2019-11-23,desktop,accounts.google.com / referral,0,0,"132,0470849"
1992,2019-11-23,mobile,google / cpc,1,0,"151,1168084"
1993,2019-11-23,mobile,(direct) / (none),1,0,"135,4767969"
1994,2019-11-23,mobile,google / organic,1,0,"142,6264102"
1995,2019-11-23,tablet,maz.com / referral,0,0,"115,0765946"
1996,2019-11-23,mobile,maz.com / referral,1,0,"122,2588175"
1997,2019-11-23,mobile,maz.com / referral,1,0,"141,1510894"
1998,2019-11-23,mobile,google / cpc,0,0,"116,7016578"
1999,2019-11-23,mobile,maz.com / referral,1,0,"124,7365823"
2000,2019-11-23,mobile,google / cpc,0,0,"120,7587319"
2001,2019-11-23,desktop,google / organic,0,0,"120,4022624"
2002,2019-11-23,mobile,maz.com / referral,0,0,"124,8265464"
2003,2019-11-23,desktop,maz.com / referral,0,0,"124,5775542"
2004,2019-11-23,desktop,maz.com / referral,1,0,"158,8766867"
2005,2019-11-23,mobile,maz.com / referral,1,0,"133,3527989"
2006,2019-11-23,mobile,(direct) / (none),1,0,"121,1109805"
2007,2019-11-23,mobile,maz.com / referral,0,0,"116,6021703"
2008,2019-11-23,mobile,bernum.com / referral,0,0,"122,9090407"
2009,2019-11-23,tablet,maz.com / referral,1,0,"129,4145906"
2010,2019-11-23,desktop,google / organic,1,0,"141,4537579"
2011,2019-11-23,mobile,google / organic,1,0,"133,5296548"
2012,2019-11-23,mobile,maz.com / referral,1,0,"135,3074558"
2013,2019-11-23,desktop,bernum.com / referral,1,0,"118,5905775"
2014,2019-11-23,mobile,bernum.com / referral,0,0,"127,3283804"
2015,2019-11-23,mobile,maz.com / referral,0,0,"120,6320164"
2016,2019-11-23,desktop,maz.com / referral,0,0,"124,8340936"
2017,2019-11-23,mobile,google / organic,1,0,"135,5945094"
2018,2019-11-23,desktop,(direct) / (none),0,0,"118,3142164"
2019,2019-11-23,mobile,google / cpc,0,0,"122,046249"
2020,2019-11-23,desktop,(direct) / (none),1,0,"124,1833738"
2021,2019-11-23,desktop,google / organic,0,0,"122,7532029"
2022,2019-11-23,mobile,bernum.com / referral,0,0,"129,5811686"
2023,2019-11-23,mobile,(direct) / (none),1,0,"147,3756312"
2024,2019-11-23,mobile,google / cpc,0,0,"116,8435174"
2025,2019-11-23,mobile,maz.com / referral,1,0,"126,3416567"
2026,2019-11-23,mobile,maz.com / referral,0,0,"124,0118185"
2027,2019-11-23,tablet,(direct) / (none),1,0,"126,529685"
2028,2019-11-23,desktop,maz.com / referral,0,0,"121,8775682"
2029,2019-11-23,mobile,(direct) / (none),1,0,"144,0591113"
2030,2019-11-23,mobile,google / cpc,0,0,"131,7020551"
2031,2019-11-23,mobile,google / cpc,1,0,"133,0469063"
2032,2019-11-23,desktop,maz.com / referral,0,0,"126,4508571"
2033,2019-11-23,mobile,maz.com / referral,1,0,"125,5720596"
2034,2019-11-23,mobile,google / cpc,0,0,"120,4033295"
2035,2019-11-23,mobile,bernum.com / referral,1,0,"142,7965437"
2036,2019-11-23,mobile,maz.com / referral,1,0,"128,845765"
2037,2019-11-23,mobile,maz.com / referral,1,0,"126,9820512"
2038,2019-11-23,mobile,maz.com / referral,1,0,"137,1102767"
2039,2019-11-23,mobile,maz.com / referral,1,0,"128,5255321"
2040,2019-11-23,mobile,google / cpc,1,0,"134,1270293"
2041,2019-11-23,mobile,bernum.com / referral,1,0,"116,2748149"
2042,2019-11-23,mobile,google / cpc,0,0,"123,5974583"
2043,2019-11-23,mobile,google / organic,1,0,"132,7558673"
2044,2019-11-23,mobile,google / cpc,0,0,"121,6162834"
2045,2019-11-23,mobile,bernum.com / referral,0,0,"122,5459638"
2046,2019-11-23,mobile,(direct) / (none),1,0,"130,9397016"
2047,2019-11-23,mobile,maz.com / referral,1,0,"129,9148869"
2048,2019-11-23,mobile,(direct) / (none),0,0,"119,4619564"
2049,2019-11-23,mobile,google / organic,0,0,"113,7312658"
2050,2019-11-23,mobile,google / cpc,1,0,"134,7057365"
2051,2019-11-23,desktop,google / organic,1,0,"143,7801718"
2052,2019-11-23,mobile,bernum.com / referral,1,0,"149,6360403"
2053,2019-11-23,mobile,google / cpc,1,0,"148,2651439"
2054,2019-11-23,mobile,bernum.com / referral,0,0,"120,5003713"
2055,2019-11-23,mobile,maz.com / referral,0,0,"119,5731451"
2056,2019-11-23,mobile,(direct) / (none),1,0,"130,8268099"
2057,2019-11-23,mobile,maz.com / referral,0,0,"119,0394131"
2058,2019-11-23,mobile,google / cpc,1,0,"129,7503624"
2059,2019-11-23,desktop,maz.com / referral,1,0,"147,2987117"
2060,2019-11-23,mobile,google / organic,1,0,"146,5850737"
2061,2019-11-23,mobile,(direct) / (none),0,0,"127,5216413"
2062,2019-11-23,mobile,google / organic,0,0,"115,2324309"
2063,2019-11-23,mobile,maz.com / referral,0,0,"128,7630805"
2064,2019-11-23,mobile,(direct) / (none),0,0,"127,4157367"
2065,2019-11-23,mobile,google / cpc,1,0,"130,2128457"
2066,2019-11-23,mobile,google / organic,1,0,"129,7575631"
2067,2019-11-23,mobile,bernum.com / referral,1,0,"131,8473399"
2068,2019-11-23,desktop,google / organic,1,0,"123,0250051"
2069,2019-11-23,mobile,maz.com / referral,1,0,"137,8315133"
2070,2019-11-23,mobile,maz.com / referral,0,0,"122,2179793"
2071,2019-11-23,mobile,google / organic,1,0,"134,8424072"
2072,2019-11-23,mobile,maz.com / referral,0,0,"116,0106201"
2073,2019-11-23,mobile,maz.com / referral,1,0,"140,8220903"
2074,2019-11-23,desktop,maz.com / referral,0,0,"114,2372759"
2075,2019-11-23,mobile,google / cpc,1,0,"135,9429931"
2076,2019-11-23,desktop,maz.com / referral,1,0,"134,7040723"
2077,2019-11-23,mobile,(direct) / (none),0,0,"109,0508708"
2078,2019-11-23,mobile,bernum.com / referral,1,0,"135,1661215"
2079,2019-11-23,mobile,maz.com / referral,1,0,"140,2903811"
2080,2019-11-23,desktop,maz.com / referral,0,0,"118,6407371"
2081,2019-11-23,mobile,google / cpc,1,0,"151,1934926"
2082,2019-11-23,desktop,maz.com / referral,0,0,"113,824433"
2083,2019-11-23,mobile,(direct) / (none),0,0,"131,2154288"
2084,2019-11-23,desktop,google / organic,0,0,"122,8732199"
2085,2019-11-23,mobile,bernum.com / referral,1,0,"140,8702077"
2086,2019-11-23,mobile,google / cpc,0,0,"110,9781802"
2087,2019-11-23,mobile,google / cpc,1,0,"115,3102676"
2088,2019-11-22,desktop,google / organic,1,0,"129,2579237"
2089,2019-11-22,desktop,maz.com / referral,1,0,"129,2706216"
2090,2019-11-22,tablet,maz.com / referral,0,0,"124,7623094"
2091,2019-11-22,mobile,maz.com / referral,0,0,"126,5004335"
2092,2019-11-22,mobile,maz.com / referral,0,0,"119,8188187"
2093,2019-11-22,mobile,maz.com / referral,0,0,"114,2308525"
2094,2019-11-22,mobile,google / organic,0,0,"117,353873"
2095,2019-11-22,desktop,maz.com / referral,1,0,"132,0246877"
2096,2019-11-22,mobile,(direct) / (none),1,0,"116,6880567"
2097,2019-11-22,desktop,stechguide.com / referral,0,0,"118,4848526"
2098,2019-11-22,mobile,maz.com / referral,1,0,"130,120874"
2099,2019-11-22,mobile,maz.com / referral,1,0,"134,6827469"
2100,2019-11-22,mobile,maz.com / referral,0,0,"127,1628572"
2101,2019-11-22,mobile,maz.com / referral,0,0,"119,2623554"
2102,2019-11-22,desktop,google / organic,0,0,"125,2410166"
2103,2019-11-22,mobile,maz.com / referral,1,0,"126,5182575"
2104,2019-11-22,mobile,maz.com / referral,0,0,"116,7728937"
2105,2019-11-22,desktop,optimize.google.com / referral,1,0,"126,4130285"
2106,2019-11-22,desktop,(direct) / (none),1,0,"129,0729143"
2107,2019-11-22,mobile,maz.com / referral,1,0,"149,0395639"
2108,2019-11-22,mobile,maz.com / referral,0,0,"125,0284642"
2109,2019-11-22,mobile,maz.com / referral,0,0,"117,6987289"
2110,2019-11-22,mobile,maz.com / referral,0,0,"121,227958"
2111,2019-11-22,mobile,google / organic,0,0,"121,5550357"
2112,2019-11-22,mobile,maz.com / referral,0,0,"124,3567226"
2113,2019-11-22,mobile,maz.com / referral,1,0,"137,3838888"
2114,2019-11-22,mobile,maz.com / referral,1,0,"122,6856926"
2115,2019-11-22,mobile,bernum.com / referral,0,0,"131,8965006"
2116,2019-11-22,desktop,maz.com / referral,0,0,"116,2771982"
2117,2019-11-22,mobile,maz.com / referral,1,0,"139,6482733"
2118,2019-11-22,desktop,maz.com / referral,0,0,"111,1183249"
2119,2019-11-22,mobile,maz.com / referral,1,0,"131,4968152"
2120,2019-11-22,desktop,google / organic,0,0,"113,3817179"
2121,2019-11-22,desktop,google / organic,0,0,"119,8408164"
2122,2019-11-22,mobile,mail.google.com / referral,1,0,"126,0232442"
